order_id,client_id,customer_id,email_hash,order_ts,order_value,discount_used,discount_amount,payment_status,fulfillment_status,sales_channel
SO_000000180,CL_0001,CU_CL_0001_000144,em_4cc1fc25c82e87e753c1,2026-05-07 17:57:44,69.05,false,0.00,paid,fulfilled,online_store
SO_000000181,CL_0001,CU_CL_0001_000268,em_a283a2f6a6a36a15ec82,2026-05-10 01:57:32,79.19,false,0.00,paid,partial,amazon
SO_000000182,CL_0001,CU_CL_0001_000782,em_3e447162d7fc432057a4,2026-03-16 08:51:27,98.33,false,0.00,refunded,fulfilled,online_store
SO_000000183,CL_0001,CU_CL_0001_000204,em_9cc8b06c0732b3747f2e,2026-03-27 01:19:57,39.30,false,0.00,paid,fulfilled,online_store
SO_000000184,CL_0001,CU_CL_0001_000149,em_42339a9ecee716a9edd2,2026-04-30 20:19:41,177.09,false,0.00,paid,fulfilled,online_store
SO_000000185,CL_0001,CU_CL_0001_000256,em_da41b75d2b3e7d47f94f,2026-04-08 10:48:49,172.57,false,0.00,paid,fulfilled,amazon
SO_000000186,CL_0001,CU_CL_0001_000388,em_cc6c17973bb9151694f3,2026-06-08 13:23:34,69.05,false,0.00,paid,fulfilled,online_store
SO_000000187,CL_0001,CU_CL_0001_000403,em_3ede270182d22f62ff43,2026-05-17 16:01:07,38.50,false,0.00,failed,fulfilled,shop_app
SO_000000188,CL_0001,CU_CL_0001_000021,em_c9fdd4cd1968ef5cb650,2026-05-16 01:25:29,37.34,false,0.00,paid,fulfilled,online_store
SO_000000189,CL_0001,CU_CL_0001_000681,em_23b57ad77983e3f24ac5,2026-03-20 22:02:08,29.60,false,0.00,paid,fulfilled,online_store
SO_000000190,CL_0001,CU_CL_0001_000237,em_fe0376591a2cc9d798e7,2026-05-28 03:05:45,59.03,false,0.00,paid,partial,online_store
SO_000000191,CL_0001,CU_CL_0001_000714,em_83ae5c7ec6366f86f119,2026-04-09 05:05:20,41.91,false,0.00,partially_refunded,fulfilled,online_store
SO_000000192,CL_0001,CU_CL_0001_000285,em_fd07964d0f62731a6f70,2026-05-16 04:19:37,194.78,false,0.00,paid,fulfilled,online_store
SO_000000193,CL_0001,CU_CL_0001_000266,em_041f2f6f0be9a24826ff,2026-03-30 09:40:50,69.05,false,0.00,paid,fulfilled,online_store
SO_000000194,CL_0001,CU_CL_0001_000493,em_f6acff8f970ba022cdf4,2026-03-18 23:27:46,37.34,false,0.00,paid,partial,online_store
SO_000000195,CL_0001,CU_CL_0001_000707,em_8be9bdad39062c7a0b5c,2026-04-30 11:29:06,24.71,true,6.47,partially_refunded,fulfilled,online_store
SO_000000196,CL_0001,CU_CL_0001_000519,em_0ad829e7e6e1b67ea5ca,2026-03-13 13:59:36,31.18,false,0.00,paid,fulfilled,online_store
SO_000000197,CL_0001,CU_CL_0001_000534,em_52348021ab90b813a207,2026-05-28 10:10:56,166.02,false,0.00,paid,fulfilled,online_store
SO_000000198,CL_0001,CU_CL_0001_000459,em_e3de7a400a3dbe01b861,2026-05-17 06:57:36,85.77,false,0.00,paid,fulfilled,online_store
SO_000000199,CL_0001,CU_CL_0001_000751,em_6c32ba5c720d71226686,2026-05-11 23:34:08,117.95,false,0.00,paid,fulfilled,online_store
SO_000000200,CL_0001,CU_CL_0001_000562,em_172543f239773c7cadbc,2026-04-23 02:45:25,57.91,true,3.39,paid,unfulfilled,online_store
SO_000000201,CL_0001,CU_CL_0001_000166,em_40436c22c38f52e3bae3,2026-03-17 01:56:05,35.99,true,3.31,paid,fulfilled,online_store
SO_000000202,CL_0001,CU_CL_0001_000730,em_238f40da8c0c21cdbfb8,2026-05-04 21:39:53,37.28,false,0.00,paid,unfulfilled,online_store
SO_000000203,CL_0001,CU_CL_0001_000530,em_6ad4e498472d3f59d960,2026-05-21 10:50:08,77.37,false,0.00,paid,fulfilled,shop_app
SO_000000204,CL_0001,CU_CL_0001_000412,em_ec40b8ef3871071ef756,2026-04-20 15:43:24,120.51,false,0.00,paid,fulfilled,online_store
SO_000000205,CL_0001,CU_CL_0001_000383,em_b296293b1021dfd2d7bf,2026-03-13 12:05:42,232.76,false,0.00,refunded,fulfilled,online_store
SO_000000206,CL_0001,CU_CL_0001_000085,em_53697dba6bb985bef6e4,2026-04-26 16:29:09,59.03,false,0.00,refunded,partial,online_store
SO_000000207,CL_0001,CU_CL_0001_000420,em_4813ed404c5679125a99,2026-03-15 13:08:48,69.05,false,0.00,paid,fulfilled,online_store
SO_000000208,CL_0001,CU_CL_0001_000578,em_c61774a844f0abab08e0,2026-06-02 11:21:13,37.28,false,0.00,paid,fulfilled,online_store
SO_000000209,CL_0001,CU_CL_0001_000634,em_6e27979005b2e95253f5,2026-04-04 00:18:40,69.05,false,0.00,paid,fulfilled,online_store
SO_000000210,CL_0001,CU_CL_0001_000178,em_8022bbbe3902194ce3c9,2026-03-14 14:54:22,88.72,true,16.33,paid,fulfilled,online_store
SO_000000211,CL_0001,CU_CL_0001_000623,em_c3ec03453ed6ab57a243,2026-03-30 06:50:11,27.74,false,0.00,paid,fulfilled,tiktok_shop
SO_000000212,CL_0001,CU_CL_0001_000701,em_132c0dc599551a4796f9,2026-05-08 16:44:29,69.05,false,0.00,paid,fulfilled,online_store
SO_000000213,CL_0001,CU_CL_0001_000247,em_814d4f9c881b702e9b51,2026-04-06 17:12:32,99.24,false,0.00,paid,unfulfilled,online_store
SO_000000214,CL_0001,CU_CL_0001_000008,em_53a6fbca773295d4e12a,2026-04-25 07:39:10,124.53,false,0.00,paid,fulfilled,shop_app
SO_000000215,CL_0001,CU_CL_0001_000214,em_e011bda5011aea7a05ea,2026-03-24 01:35:35,61.30,false,0.00,paid,fulfilled,shop_app
SO_000000216,CL_0001,CU_CL_0001_000063,em_d3b928b72bea0eb3e999,2026-04-07 22:21:53,123.47,false,0.00,paid,fulfilled,online_store
SO_000000217,CL_0001,CU_CL_0001_000617,em_a1c495415b82a4a3e1e0,2026-05-24 08:30:58,59.21,false,0.00,paid,fulfilled,online_store
SO_000000218,CL_0001,CU_CL_0001_000400,em_229eaf0ff96de7a90c49,2026-05-18 18:51:08,98.64,false,0.00,paid,fulfilled,online_store
SO_000000219,CL_0001,CU_CL_0001_000777,em_5ca46a2a9816eb809d4f,2026-03-16 14:36:50,117.68,true,10.58,paid,fulfilled,amazon
SO_000000220,CL_0001,CU_CL_0001_000540,em_be95a41e958fa93c8b90,2026-04-03 19:54:23,59.21,false,0.00,paid,fulfilled,online_store
SO_000000221,CL_0001,CU_CL_0001_000471,em_a17b38047fc988a4245e,2026-06-04 12:23:23,177.58,false,0.00,paid,fulfilled,shop_app
SO_000000222,CL_0001,CU_CL_0001_000304,em_63d9344c9cb7ab5be989,2026-05-30 01:55:14,22.88,true,6.72,paid,fulfilled,shop_app
SO_000000223,CL_0001,CU_CL_0001_000062,em_90b64208877c6e1d2ee1,2026-04-07 15:53:36,105.08,true,15.25,paid,fulfilled,shop_app
SO_000000224,CL_0001,CU_CL_0001_000584,em_f5135a66ba0676233f3d,2026-05-03 22:51:00,49.49,false,0.00,refunded,partial,amazon
SO_000000225,CL_0001,CU_CL_0001_000264,em_07ddf1d57fe9670089de,2026-04-22 11:24:22,103.11,true,17.40,paid,fulfilled,online_store
SO_000000226,CL_0001,CU_CL_0001_000302,em_bdad96c39e12bccbec6c,2026-04-24 00:50:20,95.22,true,27.38,paid,fulfilled,online_store
SO_000000227,CL_0001,CU_CL_0001_000602,em_a83a3f3bd3c6a838c767,2026-04-18 16:11:22,61.30,false,0.00,paid,fulfilled,online_store
SO_000000228,CL_0001,CU_CL_0001_000223,em_361ab6ca2e33b35f604c,2026-03-30 14:48:37,213.50,false,0.00,paid,fulfilled,amazon
SO_000000229,CL_0001,CU_CL_0001_000799,em_2a8d6271f607c5679bdb,2026-05-27 22:19:46,177.09,false,0.00,paid,fulfilled,online_store
SO_000000230,CL_0001,CU_CL_0001_000499,em_7390fa14672d5214acfc,2026-05-25 03:26:38,27.74,false,0.00,paid,fulfilled,online_store
SO_000000231,CL_0001,CU_CL_0001_000752,em_08cf01b865d4d97f8d48,2026-05-29 15:02:31,243.36,false,0.00,paid,fulfilled,tiktok_shop
SO_000000232,CL_0001,CU_CL_0001_000470,em_2c9aba74ee6862923d1d,2026-05-30 10:28:47,37.34,false,0.00,paid,fulfilled,online_store
SO_000000233,CL_0001,CU_CL_0001_000643,em_e5946da3ea58406140b7,2026-03-25 02:15:01,95.01,true,23.53,paid,fulfilled,shop_app
SO_000000234,CL_0001,CU_CL_0001_000240,em_85336f7f862a6b146099,2026-04-12 00:47:39,142.14,false,0.00,refunded,fulfilled,online_store
SO_000000235,CL_0001,CU_CL_0001_000079,em_d0f7f3120efdce5f5d91,2026-04-25 10:57:04,196.76,true,15.24,paid,fulfilled,shop_app
SO_000000236,CL_0001,CU_CL_0001_000240,em_85336f7f862a6b146099,2026-05-13 09:49:29,68.07,true,20.73,paid,fulfilled,tiktok_shop
SO_000000237,CL_0001,CU_CL_0001_000226,em_31116ffa770c87eee3f6,2026-03-12 21:54:02,99.06,false,0.00,paid,fulfilled,online_store
SO_000000238,CL_0001,CU_CL_0001_000124,em_c9c305df009995a5fc6e,2026-05-21 07:08:23,85.20,true,20.19,paid,fulfilled,online_store
SO_000000239,CL_0001,CU_CL_0001_000725,em_2df009c88f823a8c0745,2026-05-08 11:43:35,105.50,false,0.00,paid,fulfilled,online_store
SO_000000240,CL_0001,CU_CL_0001_000780,em_3811848dedc8419c1528,2026-04-05 15:53:06,57.30,true,8.94,paid,fulfilled,amazon
SO_000000241,CL_0001,CU_CL_0001_000785,em_3c1092c1b9158cc207e2,2026-04-11 09:44:01,81.80,true,11.14,paid,fulfilled,tiktok_shop
SO_000000242,CL_0001,CU_CL_0001_000547,em_dbc58f683b8816339a02,2026-03-24 05:08:08,60.78,false,0.00,paid,fulfilled,online_store
SO_000000243,CL_0001,CU_CL_0001_000671,em_6d1c51118ebf8bd47761,2026-04-30 03:21:15,148.02,false,0.00,paid,fulfilled,shop_app
SO_000000244,CL_0001,CU_CL_0001_000309,em_0ead1dc8dc1af92d508f,2026-04-05 10:55:54,64.28,true,4.77,paid,fulfilled,online_store
SO_000000245,CL_0001,CU_CL_0001_000204,em_9cc8b06c0732b3747f2e,2026-04-10 19:45:49,59.20,false,0.00,paid,fulfilled,online_store
SO_000000246,CL_0001,CU_CL_0001_000290,em_c7f718fc7206ad55ee7d,2026-03-26 10:02:44,96.37,false,0.00,paid,fulfilled,shop_app
SO_000000247,CL_0001,CU_CL_0001_000756,em_d6b3de731d91b66995e3,2026-05-29 06:43:01,135.86,false,0.00,paid,fulfilled,online_store
SO_000000248,CL_0001,CU_CL_0001_000186,em_108f99e5cc207ac3a357,2026-03-24 09:34:07,39.30,false,0.00,paid,fulfilled,online_store
SO_000000249,CL_0001,CU_CL_0001_000600,em_ed98b80fda66dc2e69e4,2026-06-03 11:23:42,124.56,true,30.62,paid,fulfilled,online_store
SO_000000250,CL_0001,CU_CL_0001_000171,em_a36d3212873969490858,2026-04-11 17:28:22,142.08,true,10.70,paid,fulfilled,online_store
SO_000000251,CL_0001,CU_CL_0001_000647,em_a38a00c2e2f9a91956c4,2026-04-03 10:28:02,142.02,false,0.00,paid,fulfilled,online_store
SO_000000252,CL_0001,CU_CL_0001_000115,em_76ad1c74dd0ec5c37aa3,2026-03-23 21:34:54,49.49,false,0.00,paid,fulfilled,online_store
SO_000000253,CL_0001,CU_CL_0001_000043,em_81ef1e91f329f3e0f566,2026-05-11 04:23:21,121.15,false,0.00,paid,fulfilled,tiktok_shop
SO_000000254,CL_0001,CU_CL_0001_000193,em_6290fbe61f59b578eeb0,2026-05-05 05:27:07,35.45,true,1.89,paid,fulfilled,online_store
SO_000000255,CL_0001,CU_CL_0001_000080,em_c7ef33117a704ff65251,2026-05-18 18:23:14,40.03,false,0.00,paid,fulfilled,online_store
SO_000000256,CL_0001,CU_CL_0001_000227,em_fe069ec1067a7072a0dd,2026-05-30 23:50:38,37.34,false,0.00,paid,fulfilled,online_store
SO_000000257,CL_0001,CU_CL_0001_000746,em_27945c0ba5b9a35d5101,2026-03-12 18:21:42,69.05,false,0.00,paid,fulfilled,shop_app
SO_000000258,CL_0001,CU_CL_0001_000082,em_c457a9f29295bafb18c8,2026-04-18 05:50:14,61.30,false,0.00,paid,fulfilled,shop_app
SO_000000259,CL_0001,CU_CL_0001_000258,em_d9fdc1ee91536a41d678,2026-05-24 17:37:36,67.77,false,0.00,paid,fulfilled,online_store
SO_000000260,CL_0001,CU_CL_0001_000109,em_62a2b6af2e81e32c64f1,2026-06-08 11:20:08,61.30,false,0.00,paid,fulfilled,online_store
SO_000000261,CL_0001,CU_CL_0001_000793,em_80a7bf3f9a7e1a9237b4,2026-06-05 06:21:00,24.78,true,2.96,paid,fulfilled,online_store
SO_000000262,CL_0001,CU_CL_0001_000439,em_3f6756cb5e5a49f08952,2026-05-25 05:32:51,40.03,false,0.00,paid,fulfilled,online_store
SO_000000263,CL_0001,CU_CL_0001_000102,em_05b43937dcab69d1e013,2026-04-21 05:02:22,102.92,true,24.05,paid,fulfilled,shop_app
SO_000000264,CL_0001,CU_CL_0001_000386,em_56e43c3a0a0ebdb0ad36,2026-05-23 13:40:05,37.34,false,0.00,paid,fulfilled,shop_app
SO_000000265,CL_0001,CU_CL_0001_000702,em_7da2f1180e7614d1c1e6,2026-06-08 00:20:13,118.56,false,0.00,refunded,fulfilled,online_store
SO_000000266,CL_0001,CU_CL_0001_000510,em_ff23e3b4b5ecffab4861,2026-06-03 08:36:14,261.44,false,0.00,partially_refunded,fulfilled,shop_app
SO_000000267,CL_0001,CU_CL_0001_000157,em_c040eaf569ce18a0bf1d,2026-05-07 15:13:45,52.15,true,7.06,paid,fulfilled,online_store
SO_000000268,CL_0001,CU_CL_0001_000326,em_7ad8ddb9be2ab691cef7,2026-05-03 21:29:25,38.50,false,0.00,paid,fulfilled,online_store
SO_000000269,CL_0001,CU_CL_0001_000169,em_62d99df4fa3e981e7f16,2026-05-05 01:29:44,31.18,false,0.00,paid,fulfilled,online_store
SO_000000270,CL_0001,CU_CL_0001_000116,em_f53d0777b8cdbabd162b,2026-06-01 08:32:14,41.91,false,0.00,paid,partial,online_store
SO_000000271,CL_0001,CU_CL_0001_000247,em_814d4f9c881b702e9b51,2026-04-05 02:37:37,34.32,true,5.71,paid,fulfilled,online_store
SO_000000272,CL_0001,CU_CL_0001_000395,em_462d1c3324d29263dfdb,2026-03-25 11:21:57,41.91,false,0.00,paid,fulfilled,online_store
SO_000000273,CL_0001,CU_CL_0001_000259,em_a680055b5233f7fe9945,2026-04-29 11:28:49,111.59,false,0.00,paid,fulfilled,online_store
SO_000000274,CL_0001,CU_CL_0001_000550,em_2445b5d4c3dab0c92cae,2026-06-04 06:53:43,59.03,false,0.00,paid,fulfilled,online_store
SO_000000275,CL_0001,CU_CL_0001_000110,em_8bc450d5c3bf5e97de4a,2026-03-21 16:32:40,29.60,false,0.00,paid,fulfilled,shop_app
SO_000000276,CL_0001,CU_CL_0001_000301,em_e3599a4988a13fff0b66,2026-05-09 22:29:05,105.68,false,0.00,paid,fulfilled,shop_app
SO_000000277,CL_0001,CU_CL_0001_000683,em_5f8a2f117a22ab0dda3f,2026-05-17 19:06:47,27.74,false,0.00,paid,fulfilled,amazon
SO_000000278,CL_0001,CU_CL_0001_000321,em_6dc6b3d4c800e705e0d9,2026-03-13 02:44:11,23.88,true,3.86,paid,fulfilled,amazon
SO_000000279,CL_0001,CU_CL_0001_000794,em_a419cdf7a9dd7bd0e193,2026-05-01 13:21:42,111.90,false,0.00,paid,fulfilled,online_store
SO_000000280,CL_0001,CU_CL_0001_000090,em_60f33af3b8c044079d3d,2026-04-05 12:40:50,61.30,false,0.00,paid,fulfilled,online_store
SO_000000281,CL_0001,CU_CL_0001_000518,em_4a663d1cd8a7009bd60c,2026-03-18 15:10:01,86.50,false,0.00,paid,partial,online_store
SO_000000282,CL_0001,CU_CL_0001_000754,em_b68e7fe6f6b46930c0ac,2026-04-28 02:23:58,49.49,false,0.00,paid,fulfilled,online_store
SO_000000283,CL_0001,CU_CL_0001_000295,em_4c3496f4b6351b527cbe,2026-05-07 20:15:30,132.24,false,0.00,paid,fulfilled,online_store
SO_000000284,CL_0001,CU_CL_0001_000754,em_b68e7fe6f6b46930c0ac,2026-06-06 00:42:57,29.60,false,0.00,paid,fulfilled,online_store
SO_000000285,CL_0001,CU_CL_0001_000649,em_be297ccb78279910e4e6,2026-04-06 09:12:42,150.43,false,0.00,paid,fulfilled,online_store
SO_000000286,CL_0001,CU_CL_0001_000056,em_f8b9ca7fc2cbff1933f6,2026-04-02 08:55:39,31.18,false,0.00,paid,partial,online_store
SO_000000287,CL_0001,CU_CL_0001_000679,em_3cf75598402334a0fa1c,2026-03-15 05:00:01,39.30,false,0.00,refunded,fulfilled,tiktok_shop
SO_000000288,CL_0001,CU_CL_0001_000482,em_9504c7068cfa183fa9c6,2026-05-10 13:40:25,122.60,false,0.00,paid,fulfilled,online_store
SO_000000289,CL_0001,CU_CL_0001_000641,em_f23fddb69e78be03e8ae,2026-05-14 10:40:31,116.78,true,11.30,paid,fulfilled,online_store
SO_000000290,CL_0001,CU_CL_0001_000294,em_50b11447843230afcfeb,2026-06-07 16:22:14,45.64,true,13.39,paid,unfulfilled,online_store
SO_000000291,CL_0001,CU_CL_0001_000329,em_15650cfae164357d551b,2026-03-26 19:06:04,39.30,false,0.00,paid,fulfilled,online_store
SO_000000292,CL_0001,CU_CL_0001_000224,em_1456a9155b847cd553c8,2026-06-03 04:11:09,97.02,true,20.96,paid,partial,online_store
SO_000000293,CL_0001,CU_CL_0001_000757,em_10c10314ed3280824d17,2026-04-09 03:03:38,105.50,false,0.00,paid,fulfilled,shop_app
SO_000000294,CL_0001,CU_CL_0001_000215,em_888de55595e2a3738d68,2026-05-07 23:00:41,46.47,false,0.00,paid,fulfilled,online_store
SO_000000295,CL_0001,CU_CL_0001_000670,em_a1e25eb10d4434397271,2026-06-02 06:47:04,38.50,false,0.00,paid,fulfilled,amazon
SO_000000296,CL_0001,CU_CL_0001_000195,em_b8a0d508f0103b0be18e,2026-03-24 00:18:55,29.60,false,0.00,paid,fulfilled,shop_app
SO_000000297,CL_0001,CU_CL_0001_000143,em_4cc21174987f34df3d5f,2026-05-10 04:49:22,45.46,true,13.57,refunded,fulfilled,online_store
SO_000000298,CL_0001,CU_CL_0001_000176,em_078d2f0044408cd65cbd,2026-06-06 01:53:01,98.58,false,0.00,paid,fulfilled,online_store
SO_000000299,CL_0001,CU_CL_0001_000176,em_078d2f0044408cd65cbd,2026-05-03 18:10:16,97.88,true,8.51,paid,fulfilled,online_store
SO_000000300,CL_0001,CU_CL_0001_000443,em_facd7004340236cfa952,2026-05-06 23:57:00,23.43,true,6.17,paid,fulfilled,online_store
SO_000000301,CL_0001,CU_CL_0001_000474,em_55252d9537650d9219a6,2026-04-23 22:43:12,46.47,false,0.00,paid,fulfilled,amazon
SO_000000302,CL_0001,CU_CL_0001_000278,em_8271f714660bea0140e1,2026-04-10 19:49:35,30.48,true,8.82,paid,fulfilled,online_store
SO_000000303,CL_0001,CU_CL_0001_000664,em_5df128a89f075223320a,2026-05-03 05:07:43,46.47,false,0.00,paid,fulfilled,online_store
SO_000000304,CL_0001,CU_CL_0001_000409,em_68b1a744a96e18a4eb62,2026-05-28 11:22:20,108.52,true,5.99,paid,unfulfilled,online_store
SO_000000305,CL_0001,CU_CL_0001_000316,em_52a84de6ad746277d224,2026-05-24 09:25:15,96.49,false,0.00,paid,partial,online_store
SO_000000306,CL_0001,CU_CL_0001_000604,em_0b07121ab09675553849,2026-04-18 03:09:42,83.82,false,0.00,paid,unfulfilled,online_store
SO_000000307,CL_0001,CU_CL_0001_000317,em_8ceba89dc2aee9b3d3d4,2026-04-30 02:10:37,59.21,false,0.00,paid,fulfilled,shop_app
SO_000000308,CL_0001,CU_CL_0001_000698,em_98b0f087213fe20987dd,2026-05-06 15:57:55,27.74,false,0.00,paid,fulfilled,online_store
SO_000000309,CL_0001,CU_CL_0001_000544,em_b39c6e23fc37175b85fb,2026-04-10 02:46:38,105.68,false,0.00,refunded,fulfilled,amazon
SO_000000310,CL_0001,CU_CL_0001_000497,em_6667d24e1926bfc40b19,2026-05-07 07:29:25,77.00,false,0.00,paid,fulfilled,online_store
SO_000000311,CL_0001,CU_CL_0001_000534,em_52348021ab90b813a207,2026-03-16 06:23:27,80.06,false,0.00,paid,fulfilled,online_store
SO_000000312,CL_0001,CU_CL_0001_000314,em_31559712359139feda07,2026-05-12 02:35:11,69.05,false,0.00,paid,fulfilled,online_store
SO_000000313,CL_0001,CU_CL_0001_000294,em_50b11447843230afcfeb,2026-05-12 06:25:35,32.37,true,6.93,paid,fulfilled,tiktok_shop
SO_000000314,CL_0001,CU_CL_0001_000159,em_14eae2ecc7d5edf3e81c,2026-04-21 05:03:19,53.80,true,7.50,paid,fulfilled,online_store
SO_000000315,CL_0001,CU_CL_0001_000743,em_6ba62d98ffa294f0539c,2026-04-14 19:14:16,31.18,false,0.00,paid,fulfilled,amazon
SO_000000316,CL_0001,CU_CL_0001_000158,em_24aeb5b7a069baa89817,2026-05-10 12:56:46,95.41,true,10.09,paid,fulfilled,shop_app
SO_000000317,CL_0001,CU_CL_0001_000719,em_2161edf922d27c623462,2026-05-10 04:16:21,49.49,false,0.00,paid,fulfilled,online_store
SO_000000318,CL_0001,CU_CL_0001_000234,em_40b2576daa3e5b7b19c4,2026-04-22 00:58:35,44.97,true,14.06,paid,fulfilled,online_store
SO_000000319,CL_0001,CU_CL_0001_000220,em_4afc3214715aecf42b56,2026-03-30 15:15:50,117.90,false,0.00,paid,fulfilled,online_store
SO_000000320,CL_0001,CU_CL_0001_000103,em_34d8575b32335ad37bdb,2026-05-30 12:18:26,113.06,false,0.00,paid,partial,online_store
SO_000000321,CL_0001,CU_CL_0001_000310,em_0138a0c35f091bfb612c,2026-05-27 16:35:03,117.34,false,0.00,paid,fulfilled,online_store
SO_000000322,CL_0001,CU_CL_0001_000241,em_accaf54f213e61893fd1,2026-04-11 15:57:31,27.74,false,0.00,paid,fulfilled,online_store
SO_000000323,CL_0001,CU_CL_0001_000186,em_108f99e5cc207ac3a357,2026-04-10 03:19:04,29.80,true,9.50,refunded,unfulfilled,online_store
SO_000000324,CL_0001,CU_CL_0001_000305,em_1d7cfccb3e65f73f63ba,2026-04-23 22:37:50,37.28,false,0.00,paid,partial,online_store
SO_000000325,CL_0001,CU_CL_0001_000529,em_882730ef1dd7fd64b16e,2026-05-22 09:22:53,67.44,true,19.39,paid,fulfilled,online_store
SO_000000326,CL_0001,CU_CL_0001_000391,em_9d1efa266fe32fa094c2,2026-05-16 00:01:39,31.18,false,0.00,paid,fulfilled,online_store
SO_000000327,CL_0001,CU_CL_0001_000230,em_26768f136ee3ccc4de6a,2026-04-27 03:36:04,29.60,false,0.00,paid,fulfilled,amazon
SO_000000328,CL_0001,CU_CL_0001_000414,em_a9280fa5768d5b4c5835,2026-05-18 21:50:16,37.28,false,0.00,paid,fulfilled,online_store
SO_000000329,CL_0001,CU_CL_0001_000068,em_bf865419f41d0ac0988c,2026-05-16 18:13:40,73.19,true,10.56,paid,unfulfilled,shop_app
SO_000000330,CL_0001,CU_CL_0001_000086,em_c708f43d662bc58dafaf,2026-04-21 00:19:40,31.01,true,6.33,paid,partial,online_store
SO_000000331,CL_0001,CU_CL_0001_000754,em_b68e7fe6f6b46930c0ac,2026-04-26 23:56:41,40.03,false,0.00,paid,fulfilled,online_store
SO_000000332,CL_0001,CU_CL_0001_000109,em_62a2b6af2e81e32c64f1,2026-06-03 23:41:44,27.74,false,0.00,paid,fulfilled,amazon
SO_000000333,CL_0001,CU_CL_0001_000579,em_ce00999afebd5ffa3727,2026-04-17 04:06:18,97.71,false,0.00,partially_refunded,fulfilled,online_store
SO_000000334,CL_0001,CU_CL_0001_000143,em_4cc21174987f34df3d5f,2026-03-31 02:09:13,69.05,false,0.00,paid,fulfilled,shop_app
SO_000000335,CL_0001,CU_CL_0001_000760,em_282f4b2d5f2e881de2ad,2026-05-07 22:12:42,27.74,false,0.00,refunded,fulfilled,online_store
SO_000000336,CL_0001,CU_CL_0001_000262,em_c97aa9f28e728b4c79da,2026-05-20 05:14:37,89.63,true,10.17,paid,fulfilled,online_store
SO_000000337,CL_0001,CU_CL_0001_000789,em_46e2359881370354256b,2026-04-24 03:59:12,37.28,false,0.00,paid,fulfilled,online_store
SO_000000338,CL_0001,CU_CL_0001_000123,em_518e944790a119826e07,2026-03-27 23:30:26,27.74,false,0.00,paid,partial,online_store
SO_000000339,CL_0001,CU_CL_0001_000133,em_da254a465496e39b5327,2026-05-12 17:16:28,98.33,false,0.00,paid,fulfilled,online_store
SO_000000340,CL_0001,CU_CL_0001_000157,em_c040eaf569ce18a0bf1d,2026-03-18 06:31:31,59.21,false,0.00,paid,fulfilled,online_store
SO_000000341,CL_0001,CU_CL_0001_000294,em_50b11447843230afcfeb,2026-05-14 09:53:48,29.60,false,0.00,paid,fulfilled,amazon
SO_000000342,CL_0001,CU_CL_0001_000314,em_31559712359139feda07,2026-05-09 07:06:52,165.05,false,0.00,paid,fulfilled,shop_app
SO_000000343,CL_0001,CU_CL_0001_000456,em_ab8d2b52fb5b52f16ce6,2026-03-13 09:08:50,23.60,true,6.00,paid,fulfilled,online_store
SO_000000344,CL_0001,CU_CL_0001_000226,em_31116ffa770c87eee3f6,2026-05-23 19:06:33,40.03,false,0.00,paid,fulfilled,amazon
SO_000000345,CL_0001,CU_CL_0001_000348,em_b575961f93040b4b15f2,2026-03-12 11:06:53,81.21,false,0.00,paid,fulfilled,online_store
SO_000000346,CL_0001,CU_CL_0001_000439,em_3f6756cb5e5a49f08952,2026-03-23 06:18:02,78.60,false,0.00,paid,fulfilled,online_store
SO_000000347,CL_0001,CU_CL_0001_000566,em_9c4ec967c0e304172d41,2026-06-05 10:24:24,77.65,false,0.00,paid,fulfilled,shop_app
SO_000000348,CL_0001,CU_CL_0001_000306,em_de623fd02f9af8ee3989,2026-06-02 02:40:11,41.91,false,0.00,paid,fulfilled,online_store
SO_000000349,CL_0001,CU_CL_0001_000532,em_e4f7536229117c4f94a6,2026-04-03 08:54:28,95.96,false,0.00,paid,fulfilled,shop_app
SO_000000350,CL_0001,CU_CL_0001_000158,em_24aeb5b7a069baa89817,2026-06-08 10:11:15,55.68,true,3.53,paid,partial,shop_app
