order_id,client_id,product_id,sku,quantity,item_price,item_margin_pct
SO_000000224,CL_0001,P_CL_0001_009,0001-009-R38,1,49.49,0.4917
SO_000000225,CL_0001,P_CL_0001_013,0001-013-I83,1,59.21,0.4626
SO_000000225,CL_0001,P_CL_0001_010,0001-010-Z49,1,61.30,0.4598
SO_000000226,CL_0001,P_CL_0001_010,0001-010-Z49,2,61.30,0.4598
SO_000000227,CL_0001,P_CL_0001_010,0001-010-Z49,1,61.30,0.4598
SO_000000228,CL_0001,P_CL_0001_010,0001-010-Z49,3,61.30,0.4598
SO_000000228,CL_0001,P_CL_0001_005,0001-005-N49,1,29.60,0.4342
SO_000000229,CL_0001,P_CL_0001_007,0001-007-O98,3,59.03,0.4040
SO_000000230,CL_0001,P_CL_0001_002,0001-002-I71,1,27.74,0.4744
SO_000000231,CL_0001,P_CL_0001_014,0001-014-I33,1,41.91,0.3972
SO_000000231,CL_0001,P_CL_0001_001,0001-001-A83,2,40.03,0.4039
SO_000000231,CL_0001,P_CL_0001_007,0001-007-O98,1,59.03,0.4040
SO_000000231,CL_0001,P_CL_0001_004,0001-004-T86,2,31.18,0.3551
SO_000000232,CL_0001,P_CL_0001_011,0001-011-M44,1,37.34,0.4180
SO_000000233,CL_0001,P_CL_0001_009,0001-009-R38,1,49.49,0.4917
SO_000000233,CL_0001,P_CL_0001_012,0001-012-N51,1,69.05,0.3601
SO_000000234,CL_0001,P_CL_0001_012,0001-012-N51,1,69.05,0.3601
SO_000000234,CL_0001,P_CL_0001_004,0001-004-T86,1,31.18,0.3551
SO_000000234,CL_0001,P_CL_0001_014,0001-014-I33,1,41.91,0.3972
SO_000000235,CL_0001,P_CL_0001_005,0001-005-N49,1,29.60,0.4342
SO_000000235,CL_0001,P_CL_0001_015,0001-015-D30,1,37.28,0.3923
SO_000000235,CL_0001,P_CL_0001_014,0001-014-I33,2,41.91,0.3972
SO_000000235,CL_0001,P_CL_0001_010,0001-010-Z49,1,61.30,0.4598
SO_000000236,CL_0001,P_CL_0001_005,0001-005-N49,3,29.60,0.4342
SO_000000237,CL_0001,P_CL_0001_007,0001-007-O98,1,59.03,0.4040
SO_000000237,CL_0001,P_CL_0001_001,0001-001-A83,1,40.03,0.4039
SO_000000238,CL_0001,P_CL_0001_004,0001-004-T86,1,31.18,0.3551
SO_000000238,CL_0001,P_CL_0001_002,0001-002-I71,1,27.74,0.4744
SO_000000238,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000239,CL_0001,P_CL_0001_007,0001-007-O98,1,59.03,0.4040
SO_000000239,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000240,CL_0001,P_CL_0001_008,0001-008-W68,1,38.50,0.4475
SO_000000240,CL_0001,P_CL_0001_002,0001-002-I71,1,27.74,0.4744
SO_000000241,CL_0001,P_CL_0001_006,0001-006-G90,2,46.47,0.3629
SO_000000242,CL_0001,P_CL_0001_005,0001-005-N49,1,29.60,0.4342
SO_000000242,CL_0001,P_CL_0001_004,0001-004-T86,1,31.18,0.3551
SO_000000243,CL_0001,P_CL_0001_005,0001-005-N49,1,29.60,0.4342
SO_000000243,CL_0001,P_CL_0001_013,0001-013-I83,2,59.21,0.4626
SO_000000244,CL_0001,P_CL_0001_012,0001-012-N51,1,69.05,0.3601
SO_000000245,CL_0001,P_CL_0001_005,0001-005-N49,2,29.60,0.4342
SO_000000246,CL_0001,P_CL_0001_011,0001-011-M44,1,37.34,0.4180
SO_000000246,CL_0001,P_CL_0001_007,0001-007-O98,1,59.03,0.4040
SO_000000247,CL_0001,P_CL_0001_010,0001-010-Z49,1,61.30,0.4598
SO_000000247,CL_0001,P_CL_0001_015,0001-015-D30,2,37.28,0.3923
SO_000000248,CL_0001,P_CL_0001_003,0001-003-Z82,1,39.30,0.3270
SO_000000249,CL_0001,P_CL_0001_015,0001-015-D30,1,37.28,0.3923
SO_000000249,CL_0001,P_CL_0001_003,0001-003-Z82,3,39.30,0.3270
SO_000000250,CL_0001,P_CL_0001_015,0001-015-D30,1,37.28,0.3923
SO_000000250,CL_0001,P_CL_0001_008,0001-008-W68,3,38.50,0.4475
SO_000000251,CL_0001,P_CL_0001_015,0001-015-D30,1,37.28,0.3923
SO_000000251,CL_0001,P_CL_0001_002,0001-002-I71,1,27.74,0.4744
SO_000000251,CL_0001,P_CL_0001_008,0001-008-W68,2,38.50,0.4475
SO_000000252,CL_0001,P_CL_0001_009,0001-009-R38,1,49.49,0.4917
SO_000000253,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000253,CL_0001,P_CL_0001_011,0001-011-M44,2,37.34,0.4180
SO_000000254,CL_0001,P_CL_0001_011,0001-011-M44,1,37.34,0.4180
SO_000000255,CL_0001,P_CL_0001_001,0001-001-A83,1,40.03,0.4039
SO_000000256,CL_0001,P_CL_0001_011,0001-011-M44,1,37.34,0.4180
SO_000000257,CL_0001,P_CL_0001_012,0001-012-N51,1,69.05,0.3601
SO_000000258,CL_0001,P_CL_0001_010,0001-010-Z49,1,61.30,0.4598
SO_000000259,CL_0001,P_CL_0001_001,0001-001-A83,1,40.03,0.4039
SO_000000259,CL_0001,P_CL_0001_002,0001-002-I71,1,27.74,0.4744
SO_000000260,CL_0001,P_CL_0001_010,0001-010-Z49,1,61.30,0.4598
SO_000000261,CL_0001,P_CL_0001_002,0001-002-I71,1,27.74,0.4744
SO_000000262,CL_0001,P_CL_0001_001,0001-001-A83,1,40.03,0.4039
SO_000000263,CL_0001,P_CL_0001_001,0001-001-A83,1,40.03,0.4039
SO_000000263,CL_0001,P_CL_0001_002,0001-002-I71,1,27.74,0.4744
SO_000000263,CL_0001,P_CL_0001_005,0001-005-N49,2,29.60,0.4342
SO_000000264,CL_0001,P_CL_0001_011,0001-011-M44,1,37.34,0.4180
SO_000000265,CL_0001,P_CL_0001_008,0001-008-W68,1,38.50,0.4475
SO_000000265,CL_0001,P_CL_0001_001,0001-001-A83,2,40.03,0.4039
SO_000000266,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000266,CL_0001,P_CL_0001_011,0001-011-M44,1,37.34,0.4180
SO_000000266,CL_0001,P_CL_0001_013,0001-013-I83,3,59.21,0.4626
SO_000000267,CL_0001,P_CL_0001_013,0001-013-I83,1,59.21,0.4626
SO_000000268,CL_0001,P_CL_0001_008,0001-008-W68,1,38.50,0.4475
SO_000000269,CL_0001,P_CL_0001_004,0001-004-T86,1,31.18,0.3551
SO_000000270,CL_0001,P_CL_0001_014,0001-014-I33,1,41.91,0.3972
SO_000000271,CL_0001,P_CL_0001_001,0001-001-A83,1,40.03,0.4039
SO_000000272,CL_0001,P_CL_0001_014,0001-014-I33,1,41.91,0.3972
SO_000000273,CL_0001,P_CL_0001_008,0001-008-W68,1,38.50,0.4475
SO_000000273,CL_0001,P_CL_0001_014,0001-014-I33,1,41.91,0.3972
SO_000000273,CL_0001,P_CL_0001_004,0001-004-T86,1,31.18,0.3551
SO_000000274,CL_0001,P_CL_0001_007,0001-007-O98,1,59.03,0.4040
SO_000000275,CL_0001,P_CL_0001_005,0001-005-N49,1,29.60,0.4342
SO_000000276,CL_0001,P_CL_0001_013,0001-013-I83,1,59.21,0.4626
SO_000000276,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000277,CL_0001,P_CL_0001_002,0001-002-I71,1,27.74,0.4744
SO_000000278,CL_0001,P_CL_0001_002,0001-002-I71,1,27.74,0.4744
SO_000000279,CL_0001,P_CL_0001_011,0001-011-M44,1,37.34,0.4180
SO_000000279,CL_0001,P_CL_0001_015,0001-015-D30,2,37.28,0.3923
SO_000000280,CL_0001,P_CL_0001_010,0001-010-Z49,1,61.30,0.4598
SO_000000281,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000281,CL_0001,P_CL_0001_001,0001-001-A83,1,40.03,0.4039
SO_000000282,CL_0001,P_CL_0001_009,0001-009-R38,1,49.49,0.4917
SO_000000283,CL_0001,P_CL_0001_003,0001-003-Z82,1,39.30,0.3270
SO_000000283,CL_0001,P_CL_0001_006,0001-006-G90,2,46.47,0.3629
SO_000000284,CL_0001,P_CL_0001_005,0001-005-N49,1,29.60,0.4342
SO_000000285,CL_0001,P_CL_0001_007,0001-007-O98,1,59.03,0.4040
SO_000000285,CL_0001,P_CL_0001_014,0001-014-I33,1,41.91,0.3972
SO_000000285,CL_0001,P_CL_0001_009,0001-009-R38,1,49.49,0.4917
SO_000000286,CL_0001,P_CL_0001_004,0001-004-T86,1,31.18,0.3551
SO_000000287,CL_0001,P_CL_0001_003,0001-003-Z82,1,39.30,0.3270
SO_000000288,CL_0001,P_CL_0001_010,0001-010-Z49,2,61.30,0.4598
SO_000000289,CL_0001,P_CL_0001_007,0001-007-O98,1,59.03,0.4040
SO_000000289,CL_0001,P_CL_0001_012,0001-012-N51,1,69.05,0.3601
SO_000000290,CL_0001,P_CL_0001_007,0001-007-O98,1,59.03,0.4040
SO_000000291,CL_0001,P_CL_0001_003,0001-003-Z82,1,39.30,0.3270
SO_000000292,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000292,CL_0001,P_CL_0001_005,0001-005-N49,1,29.60,0.4342
SO_000000292,CL_0001,P_CL_0001_014,0001-014-I33,1,41.91,0.3972
SO_000000293,CL_0001,P_CL_0001_007,0001-007-O98,1,59.03,0.4040
SO_000000293,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000294,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000295,CL_0001,P_CL_0001_008,0001-008-W68,1,38.50,0.4475
SO_000000296,CL_0001,P_CL_0001_005,0001-005-N49,1,29.60,0.4342
SO_000000297,CL_0001,P_CL_0001_007,0001-007-O98,1,59.03,0.4040
SO_000000298,CL_0001,P_CL_0001_015,0001-015-D30,1,37.28,0.3923
SO_000000298,CL_0001,P_CL_0001_010,0001-010-Z49,1,61.30,0.4598
SO_000000299,CL_0001,P_CL_0001_012,0001-012-N51,1,69.05,0.3601
SO_000000299,CL_0001,P_CL_0001_011,0001-011-M44,1,37.34,0.4180
SO_000000300,CL_0001,P_CL_0001_005,0001-005-N49,1,29.60,0.4342
SO_000000301,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000302,CL_0001,P_CL_0001_003,0001-003-Z82,1,39.30,0.3270
SO_000000303,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000304,CL_0001,P_CL_0001_002,0001-002-I71,2,27.74,0.4744
SO_000000304,CL_0001,P_CL_0001_007,0001-007-O98,1,59.03,0.4040
SO_000000305,CL_0001,P_CL_0001_013,0001-013-I83,1,59.21,0.4626
SO_000000305,CL_0001,P_CL_0001_015,0001-015-D30,1,37.28,0.3923
SO_000000306,CL_0001,P_CL_0001_014,0001-014-I33,2,41.91,0.3972
SO_000000307,CL_0001,P_CL_0001_013,0001-013-I83,1,59.21,0.4626
SO_000000308,CL_0001,P_CL_0001_002,0001-002-I71,1,27.74,0.4744
SO_000000309,CL_0001,P_CL_0001_013,0001-013-I83,1,59.21,0.4626
SO_000000309,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000310,CL_0001,P_CL_0001_008,0001-008-W68,2,38.50,0.4475
SO_000000311,CL_0001,P_CL_0001_001,0001-001-A83,2,40.03,0.4039
SO_000000312,CL_0001,P_CL_0001_012,0001-012-N51,1,69.05,0.3601
SO_000000313,CL_0001,P_CL_0001_003,0001-003-Z82,1,39.30,0.3270
SO_000000314,CL_0001,P_CL_0001_010,0001-010-Z49,1,61.30,0.4598
SO_000000315,CL_0001,P_CL_0001_004,0001-004-T86,1,31.18,0.3551
SO_000000316,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000316,CL_0001,P_CL_0001_007,0001-007-O98,1,59.03,0.4040
SO_000000317,CL_0001,P_CL_0001_009,0001-009-R38,1,49.49,0.4917
SO_000000318,CL_0001,P_CL_0001_007,0001-007-O98,1,59.03,0.4040
SO_000000319,CL_0001,P_CL_0001_003,0001-003-Z82,3,39.30,0.3270
SO_000000320,CL_0001,P_CL_0001_015,0001-015-D30,2,37.28,0.3923
SO_000000320,CL_0001,P_CL_0001_008,0001-008-W68,1,38.50,0.4475
SO_000000321,CL_0001,P_CL_0001_015,0001-015-D30,1,37.28,0.3923
SO_000000321,CL_0001,P_CL_0001_001,0001-001-A83,2,40.03,0.4039
SO_000000322,CL_0001,P_CL_0001_002,0001-002-I71,1,27.74,0.4744
SO_000000323,CL_0001,P_CL_0001_003,0001-003-Z82,1,39.30,0.3270
SO_000000324,CL_0001,P_CL_0001_015,0001-015-D30,1,37.28,0.3923
SO_000000325,CL_0001,P_CL_0001_011,0001-011-M44,1,37.34,0.4180
SO_000000325,CL_0001,P_CL_0001_009,0001-009-R38,1,49.49,0.4917
SO_000000326,CL_0001,P_CL_0001_004,0001-004-T86,1,31.18,0.3551
SO_000000327,CL_0001,P_CL_0001_005,0001-005-N49,1,29.60,0.4342
SO_000000328,CL_0001,P_CL_0001_015,0001-015-D30,1,37.28,0.3923
SO_000000329,CL_0001,P_CL_0001_015,0001-015-D30,1,37.28,0.3923
SO_000000329,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000330,CL_0001,P_CL_0001_011,0001-011-M44,1,37.34,0.4180
SO_000000331,CL_0001,P_CL_0001_001,0001-001-A83,1,40.03,0.4039
SO_000000332,CL_0001,P_CL_0001_002,0001-002-I71,1,27.74,0.4744
SO_000000333,CL_0001,P_CL_0001_008,0001-008-W68,1,38.50,0.4475
SO_000000333,CL_0001,P_CL_0001_013,0001-013-I83,1,59.21,0.4626
SO_000000334,CL_0001,P_CL_0001_012,0001-012-N51,1,69.05,0.3601
SO_000000335,CL_0001,P_CL_0001_002,0001-002-I71,1,27.74,0.4744
SO_000000336,CL_0001,P_CL_0001_010,0001-010-Z49,1,61.30,0.4598
SO_000000336,CL_0001,P_CL_0001_008,0001-008-W68,1,38.50,0.4475
SO_000000337,CL_0001,P_CL_0001_015,0001-015-D30,1,37.28,0.3923
SO_000000338,CL_0001,P_CL_0001_002,0001-002-I71,1,27.74,0.4744
SO_000000339,CL_0001,P_CL_0001_003,0001-003-Z82,1,39.30,0.3270
SO_000000339,CL_0001,P_CL_0001_007,0001-007-O98,1,59.03,0.4040
SO_000000340,CL_0001,P_CL_0001_013,0001-013-I83,1,59.21,0.4626
SO_000000341,CL_0001,P_CL_0001_005,0001-005-N49,1,29.60,0.4342
SO_000000342,CL_0001,P_CL_0001_014,0001-014-I33,1,41.91,0.3972
SO_000000342,CL_0001,P_CL_0001_004,0001-004-T86,3,31.18,0.3551
SO_000000342,CL_0001,P_CL_0001_005,0001-005-N49,1,29.60,0.4342
SO_000000343,CL_0001,P_CL_0001_005,0001-005-N49,1,29.60,0.4342
SO_000000344,CL_0001,P_CL_0001_001,0001-001-A83,1,40.03,0.4039
SO_000000345,CL_0001,P_CL_0001_014,0001-014-I33,1,41.91,0.3972
SO_000000345,CL_0001,P_CL_0001_003,0001-003-Z82,1,39.30,0.3270
SO_000000346,CL_0001,P_CL_0001_003,0001-003-Z82,2,39.30,0.3270
SO_000000347,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000347,CL_0001,P_CL_0001_004,0001-004-T86,1,31.18,0.3551
SO_000000348,CL_0001,P_CL_0001_014,0001-014-I33,1,41.91,0.3972
SO_000000349,CL_0001,P_CL_0001_009,0001-009-R38,1,49.49,0.4917
SO_000000349,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000350,CL_0001,P_CL_0001_013,0001-013-I83,1,59.21,0.4626
SO_000000351,CL_0001,P_CL_0001_002,0001-002-I71,1,27.74,0.4744
SO_000000351,CL_0001,P_CL_0001_007,0001-007-O98,2,59.03,0.4040
SO_000000352,CL_0001,P_CL_0001_001,0001-001-A83,2,40.03,0.4039
SO_000000353,CL_0001,P_CL_0001_014,0001-014-I33,1,41.91,0.3972
SO_000000354,CL_0001,P_CL_0001_008,0001-008-W68,1,38.50,0.4475
SO_000000354,CL_0001,P_CL_0001_014,0001-014-I33,2,41.91,0.3972
SO_000000355,CL_0001,P_CL_0001_007,0001-007-O98,1,59.03,0.4040
SO_000000356,CL_0001,P_CL_0001_005,0001-005-N49,1,29.60,0.4342
SO_000000357,CL_0001,P_CL_0001_005,0001-005-N49,2,29.60,0.4342
SO_000000358,CL_0001,P_CL_0001_002,0001-002-I71,1,27.74,0.4744
SO_000000358,CL_0001,P_CL_0001_010,0001-010-Z49,1,61.30,0.4598
SO_000000359,CL_0001,P_CL_0001_008,0001-008-W68,2,38.50,0.4475
SO_000000360,CL_0001,P_CL_0001_008,0001-008-W68,2,38.50,0.4475
SO_000000360,CL_0001,P_CL_0001_004,0001-004-T86,1,31.18,0.3551
SO_000000360,CL_0001,P_CL_0001_009,0001-009-R38,1,49.49,0.4917
SO_000000361,CL_0001,P_CL_0001_014,0001-014-I33,1,41.91,0.3972
SO_000000362,CL_0001,P_CL_0001_014,0001-014-I33,1,41.91,0.3972
SO_000000363,CL_0001,P_CL_0001_010,0001-010-Z49,1,61.30,0.4598
SO_000000364,CL_0001,P_CL_0001_012,0001-012-N51,1,69.05,0.3601
SO_000000365,CL_0001,P_CL_0001_014,0001-014-I33,1,41.91,0.3972
SO_000000365,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000366,CL_0001,P_CL_0001_011,0001-011-M44,2,37.34,0.4180
SO_000000366,CL_0001,P_CL_0001_007,0001-007-O98,1,59.03,0.4040
SO_000000366,CL_0001,P_CL_0001_014,0001-014-I33,1,41.91,0.3972
SO_000000367,CL_0001,P_CL_0001_004,0001-004-T86,1,31.18,0.3551
SO_000000368,CL_0001,P_CL_0001_013,0001-013-I83,1,59.21,0.4626
SO_000000369,CL_0001,P_CL_0001_009,0001-009-R38,1,49.49,0.4917
SO_000000369,CL_0001,P_CL_0001_001,0001-001-A83,1,40.03,0.4039
SO_000000369,CL_0001,P_CL_0001_003,0001-003-Z82,1,39.30,0.3270
SO_000000370,CL_0001,P_CL_0001_007,0001-007-O98,1,59.03,0.4040
SO_000000370,CL_0001,P_CL_0001_011,0001-011-M44,1,37.34,0.4180
SO_000000371,CL_0001,P_CL_0001_013,0001-013-I83,1,59.21,0.4626
SO_000000371,CL_0001,P_CL_0001_001,0001-001-A83,1,40.03,0.4039
SO_000000371,CL_0001,P_CL_0001_002,0001-002-I71,1,27.74,0.4744
SO_000000372,CL_0001,P_CL_0001_010,0001-010-Z49,1,61.30,0.4598
SO_000000372,CL_0001,P_CL_0001_011,0001-011-M44,1,37.34,0.4180
SO_000000373,CL_0001,P_CL_0001_005,0001-005-N49,1,29.60,0.4342
SO_000000374,CL_0001,P_CL_0001_002,0001-002-I71,1,27.74,0.4744
SO_000000375,CL_0001,P_CL_0001_003,0001-003-Z82,1,39.30,0.3270
SO_000000376,CL_0001,P_CL_0001_003,0001-003-Z82,1,39.30,0.3270
SO_000000377,CL_0001,P_CL_0001_007,0001-007-O98,1,59.03,0.4040
SO_000000378,CL_0001,P_CL_0001_005,0001-005-N49,1,29.60,0.4342
SO_000000379,CL_0001,P_CL_0001_014,0001-014-I33,1,41.91,0.3972
SO_000000380,CL_0001,P_CL_0001_011,0001-011-M44,1,37.34,0.4180
SO_000000380,CL_0001,P_CL_0001_015,0001-015-D30,1,37.28,0.3923
SO_000000381,CL_0001,P_CL_0001_014,0001-014-I33,1,41.91,0.3972
SO_000000381,CL_0001,P_CL_0001_004,0001-004-T86,1,31.18,0.3551
SO_000000381,CL_0001,P_CL_0001_011,0001-011-M44,1,37.34,0.4180
SO_000000382,CL_0001,P_CL_0001_015,0001-015-D30,1,37.28,0.3923
SO_000000383,CL_0001,P_CL_0001_012,0001-012-N51,1,69.05,0.3601
SO_000000384,CL_0001,P_CL_0001_011,0001-011-M44,1,37.34,0.4180
SO_000000385,CL_0001,P_CL_0001_004,0001-004-T86,1,31.18,0.3551
SO_000000386,CL_0001,P_CL_0001_001,0001-001-A83,1,40.03,0.4039
SO_000000386,CL_0001,P_CL_0001_012,0001-012-N51,1,69.05,0.3601
SO_000000387,CL_0001,P_CL_0001_009,0001-009-R38,2,49.49,0.4917
SO_000000388,CL_0001,P_CL_0001_015,0001-015-D30,1,37.28,0.3923
SO_000000389,CL_0001,P_CL_0001_003,0001-003-Z82,1,39.30,0.3270
SO_000000390,CL_0001,P_CL_0001_004,0001-004-T86,1,31.18,0.3551
SO_000000391,CL_0001,P_CL_0001_009,0001-009-R38,1,49.49,0.4917
SO_000000392,CL_0001,P_CL_0001_002,0001-002-I71,1,27.74,0.4744
SO_000000392,CL_0001,P_CL_0001_001,0001-001-A83,1,40.03,0.4039
SO_000000393,CL_0001,P_CL_0001_003,0001-003-Z82,1,39.30,0.3270
SO_000000393,CL_0001,P_CL_0001_010,0001-010-Z49,1,61.30,0.4598
SO_000000393,CL_0001,P_CL_0001_008,0001-008-W68,3,38.50,0.4475
SO_000000393,CL_0001,P_CL_0001_014,0001-014-I33,1,41.91,0.3972
SO_000000394,CL_0001,P_CL_0001_008,0001-008-W68,1,38.50,0.4475
SO_000000394,CL_0001,P_CL_0001_007,0001-007-O98,1,59.03,0.4040
SO_000000395,CL_0001,P_CL_0001_007,0001-007-O98,1,59.03,0.4040
SO_000000396,CL_0001,P_CL_0001_001,0001-001-A83,1,40.03,0.4039
SO_000000397,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000398,CL_0001,P_CL_0001_011,0001-011-M44,1,37.34,0.4180
SO_000000399,CL_0001,P_CL_0001_009,0001-009-R38,3,49.49,0.4917
SO_000000400,CL_0001,P_CL_0001_012,0001-012-N51,1,69.05,0.3601
SO_000000401,CL_0001,P_CL_0001_013,0001-013-I83,1,59.21,0.4626
SO_000000401,CL_0001,P_CL_0001_004,0001-004-T86,1,31.18,0.3551
SO_000000402,CL_0001,P_CL_0001_002,0001-002-I71,1,27.74,0.4744
SO_000000403,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000404,CL_0001,P_CL_0001_008,0001-008-W68,1,38.50,0.4475
SO_000000405,CL_0001,P_CL_0001_008,0001-008-W68,1,38.50,0.4475
SO_000000406,CL_0001,P_CL_0001_010,0001-010-Z49,3,61.30,0.4598
SO_000000407,CL_0001,P_CL_0001_014,0001-014-I33,1,41.91,0.3972
SO_000000408,CL_0001,P_CL_0001_012,0001-012-N51,2,69.05,0.3601
SO_000000409,CL_0001,P_CL_0001_013,0001-013-I83,1,59.21,0.4626
SO_000000409,CL_0001,P_CL_0001_011,0001-011-M44,1,37.34,0.4180
SO_000000410,CL_0001,P_CL_0001_013,0001-013-I83,1,59.21,0.4626
SO_000000410,CL_0001,P_CL_0001_011,0001-011-M44,1,37.34,0.4180
SO_000000410,CL_0001,P_CL_0001_003,0001-003-Z82,2,39.30,0.3270
SO_000000411,CL_0001,P_CL_0001_007,0001-007-O98,1,59.03,0.4040
SO_000000412,CL_0001,P_CL_0001_011,0001-011-M44,1,37.34,0.4180
SO_000000413,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000414,CL_0001,P_CL_0001_007,0001-007-O98,3,59.03,0.4040
SO_000000415,CL_0001,P_CL_0001_005,0001-005-N49,1,29.60,0.4342
SO_000000415,CL_0001,P_CL_0001_010,0001-010-Z49,1,61.30,0.4598
SO_000000416,CL_0001,P_CL_0001_005,0001-005-N49,1,29.60,0.4342
SO_000000417,CL_0001,P_CL_0001_011,0001-011-M44,1,37.34,0.4180
SO_000000418,CL_0001,P_CL_0001_011,0001-011-M44,2,37.34,0.4180
SO_000000419,CL_0001,P_CL_0001_015,0001-015-D30,1,37.28,0.3923
SO_000000420,CL_0001,P_CL_0001_009,0001-009-R38,1,49.49,0.4917
SO_000000421,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000422,CL_0001,P_CL_0001_012,0001-012-N51,1,69.05,0.3601
SO_000000423,CL_0001,P_CL_0001_001,0001-001-A83,1,40.03,0.4039
SO_000000424,CL_0001,P_CL_0001_012,0001-012-N51,1,69.05,0.3601
SO_000000425,CL_0001,P_CL_0001_004,0001-004-T86,1,31.18,0.3551
SO_000000426,CL_0001,P_CL_0001_011,0001-011-M44,1,37.34,0.4180
SO_000000426,CL_0001,P_CL_0001_013,0001-013-I83,1,59.21,0.4626
SO_000000426,CL_0001,P_CL_0001_014,0001-014-I33,1,41.91,0.3972
SO_000000426,CL_0001,P_CL_0001_005,0001-005-N49,2,29.60,0.4342
SO_000000427,CL_0001,P_CL_0001_001,0001-001-A83,1,40.03,0.4039
SO_000000427,CL_0001,P_CL_0001_007,0001-007-O98,2,59.03,0.4040
SO_000000428,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000428,CL_0001,P_CL_0001_002,0001-002-I71,1,27.74,0.4744
SO_000000429,CL_0001,P_CL_0001_012,0001-012-N51,1,69.05,0.3601
SO_000000429,CL_0001,P_CL_0001_003,0001-003-Z82,3,39.30,0.3270
SO_000000429,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000429,CL_0001,P_CL_0001_005,0001-005-N49,2,29.60,0.4342
SO_000000430,CL_0001,P_CL_0001_012,0001-012-N51,1,69.05,0.3601
SO_000000430,CL_0001,P_CL_0001_009,0001-009-R38,1,49.49,0.4917
SO_000000431,CL_0001,P_CL_0001_001,0001-001-A83,1,40.03,0.4039
SO_000000431,CL_0001,P_CL_0001_012,0001-012-N51,2,69.05,0.3601
SO_000000432,CL_0001,P_CL_0001_004,0001-004-T86,2,31.18,0.3551
SO_000000432,CL_0001,P_CL_0001_012,0001-012-N51,1,69.05,0.3601
SO_000000433,CL_0001,P_CL_0001_014,0001-014-I33,1,41.91,0.3972
SO_000000434,CL_0001,P_CL_0001_014,0001-014-I33,1,41.91,0.3972
SO_000000434,CL_0001,P_CL_0001_001,0001-001-A83,1,40.03,0.4039
SO_000000435,CL_0001,P_CL_0001_005,0001-005-N49,1,29.60,0.4342
SO_000000435,CL_0001,P_CL_0001_014,0001-014-I33,1,41.91,0.3972
SO_000000436,CL_0001,P_CL_0001_006,0001-006-G90,1,46.47,0.3629
SO_000000436,CL_0001,P_CL_0001_004,0001-004-T86,1,31.18,0.3551
SO_000000437,CL_0001,P_CL_0001_012,0001-012-N51,1,69.05,0.3601
SO_000000437,CL_0001,P_CL_0001_015,0001-015-D30,1,37.28,0.3923
SO_000000438,CL_0001,P_CL_0001_010,0001-010-Z49,1,61.30,0.4598
SO_000000439,CL_0002,P_CL_0002_007,0002-007-H68,1,41.50,0.5584
SO_000000440,CL_0002,P_CL_0002_002,0002-002-A94,1,20.01,0.6219
SO_000000441,CL_0002,P_CL_0002_006,0002-006-P47,1,54.46,0.6706
SO_000000442,CL_0002,P_CL_0002_009,0002-009-J85,3,34.50,0.7293
SO_000000442,CL_0002,P_CL_0002_004,0002-004-P25,1,50.48,0.7241
SO_000000443,CL_0002,P_CL_0002_002,0002-002-A94,1,20.01,0.6219
SO_000000444,CL_0002,P_CL_0002_009,0002-009-J85,1,34.50,0.7293
SO_000000444,CL_0002,P_CL_0002_004,0002-004-P25,1,50.48,0.7241
SO_000000445,CL_0002,P_CL_0002_005,0002-005-J80,1,53.66,0.6400
SO_000000446,CL_0002,P_CL_0002_002,0002-002-A94,1,20.01,0.6219
SO_000000447,CL_0002,P_CL_0002_007,0002-007-H68,1,41.50,0.5584
SO_000000448,CL_0002,P_CL_0002_001,0002-001-R14,1,36.89,0.5471
