adset_id,campaign_id,client_id,platform,adset_name,audience_type,status,daily_budget,optimization_goal,targeting_summary
GA_000000146,GC_00000041,CL_0003,Google,High LTV - 35+,High LTV,active,363.92,purchases,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000000147,GC_00000041,CL_0003,Google,High LTV - 25-44,High LTV,active,416.39,purchases,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000000148,GC_00000041,CL_0003,Google,Lookalike - 25-44,Lookalike,paused,350.45,traffic,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000000149,GC_00000042,CL_0003,Google,High LTV - 35+,High LTV,active,131.41,value,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000000150,GC_00000042,CL_0003,Google,High LTV - 35+,High LTV,learning,144.28,purchases,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000000151,MC_00000043,CL_0004,Meta,Site Visitors - 18-34,Site Visitors,active,415.28,purchases,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""none""}"
MA_000000152,MC_00000043,CL_0004,Meta,Cart Abandoners - 35+,Cart Abandoners,active,446.79,value,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000000153,MC_00000043,CL_0004,Meta,Broad - US,Broad,active,487.55,purchases,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000000154,MC_00000044,CL_0004,Meta,Interest - 35+,Interest,active,607.52,leads,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000155,MC_00000044,CL_0004,Meta,Site Visitors - 18-34,Site Visitors,active,544.22,traffic,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000000156,MC_00000044,CL_0004,Meta,Interest - Top States,Interest,active,557.04,leads,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000157,MC_00000045,CL_0004,Meta,Site Visitors - 18-34,Site Visitors,paused,434.42,leads,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000158,MC_00000045,CL_0004,Meta,High LTV - US,High LTV,active,479.59,leads,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000159,MC_00000045,CL_0004,Meta,Cart Abandoners - 25-44,Cart Abandoners,limited,761.30,leads,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000000160,MC_00000045,CL_0004,Meta,Site Visitors - US,Site Visitors,active,426.69,traffic,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000161,MC_00000046,CL_0004,Meta,Interest - 35+,Interest,active,505.78,purchases,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000162,MC_00000046,CL_0004,Meta,Lookalike - 25-44,Lookalike,active,321.64,leads,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000163,MC_00000046,CL_0004,Meta,Interest - 35+,Interest,active,523.41,traffic,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000164,MC_00000046,CL_0004,Meta,Broad - 35+,Broad,active,396.75,leads,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000000165,MC_00000046,CL_0004,Meta,High LTV - 18-34,High LTV,learning,563.61,leads,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000000166,MC_00000047,CL_0004,Meta,High LTV - 18-34,High LTV,active,314.25,purchases,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000000167,MC_00000047,CL_0004,Meta,Cart Abandoners - 18-34,Cart Abandoners,active,219.03,traffic,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000000168,MC_00000047,CL_0004,Meta,High LTV - US,High LTV,learning,173.89,value,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000000169,MC_00000047,CL_0004,Meta,Cart Abandoners - 35+,Cart Abandoners,active,185.02,value,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000170,MC_00000047,CL_0004,Meta,Recent Buyers - Top States,Recent Buyers,active,208.83,purchases,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000171,MC_00000048,CL_0004,Meta,High LTV - 35+,High LTV,learning,404.46,traffic,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000000172,MC_00000048,CL_0004,Meta,Interest - 35+,Interest,active,426.90,purchases,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000000173,MC_00000048,CL_0004,Meta,Recent Buyers - US,Recent Buyers,active,480.85,traffic,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000000174,MC_00000049,CL_0004,Meta,Recent Buyers - 25-44,Recent Buyers,active,169.24,value,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000000175,MC_00000049,CL_0004,Meta,Cart Abandoners - Top States,Cart Abandoners,active,244.41,value,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000000176,MC_00000049,CL_0004,Meta,Recent Buyers - US,Recent Buyers,active,166.49,leads,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000000177,MC_00000049,CL_0004,Meta,Lookalike - Top States,Lookalike,paused,266.57,traffic,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000000178,MC_00000050,CL_0004,Meta,Interest - 18-34,Interest,paused,222.41,leads,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""none""}"
MA_000000179,MC_00000050,CL_0004,Meta,Recent Buyers - 25-44,Recent Buyers,active,406.70,traffic,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000000180,MC_00000050,CL_0004,Meta,Recent Buyers - US,Recent Buyers,active,249.22,leads,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000000181,MC_00000050,CL_0004,Meta,Cart Abandoners - 18-34,Cart Abandoners,active,269.90,value,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000000182,GC_00000051,CL_0004,Google,Cart Abandoners - Top States,Cart Abandoners,active,100.38,leads,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000000183,GC_00000051,CL_0004,Google,Recent Buyers - 18-34,Recent Buyers,limited,119.94,purchases,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000184,GC_00000052,CL_0004,Google,Interest - 35+,Interest,active,535.67,value,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000000185,GC_00000052,CL_0004,Google,Recent Buyers - Top States,Recent Buyers,active,497.18,traffic,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000000186,GC_00000052,CL_0004,Google,Recent Buyers - 25-44,Recent Buyers,active,703.05,leads,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000000187,GC_00000053,CL_0004,Google,Interest - US,Interest,active,54.85,purchases,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000000188,GC_00000053,CL_0004,Google,High LTV - 18-34,High LTV,paused,49.07,leads,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000000189,GC_00000053,CL_0004,Google,High LTV - US,High LTV,active,29.73,leads,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000190,GC_00000053,CL_0004,Google,Broad - Top States,Broad,paused,44.99,leads,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000000191,GC_00000053,CL_0004,Google,Recent Buyers - 35+,Recent Buyers,active,43.33,leads,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000000192,GC_00000054,CL_0004,Google,High LTV - Top States,High LTV,active,397.46,purchases,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000000193,GC_00000054,CL_0004,Google,High LTV - Top States,High LTV,active,403.51,purchases,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000000194,GC_00000055,CL_0004,Google,Lookalike - 25-44,Lookalike,active,299.90,leads,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000195,GC_00000055,CL_0004,Google,Site Visitors - 25-44,Site Visitors,active,297.51,value,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000000196,GC_00000055,CL_0004,Google,Cart Abandoners - 35+,Cart Abandoners,active,360.11,purchases,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000197,GC_00000055,CL_0004,Google,Lookalike - 35+,Lookalike,active,252.84,traffic,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000000198,GC_00000055,CL_0004,Google,Lookalike - Top States,Lookalike,active,251.00,traffic,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000000199,MC_00000056,CL_0005,Meta,High LTV - US,High LTV,limited,129.79,leads,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000200,MC_00000056,CL_0005,Meta,Interest - 25-44,Interest,active,161.68,leads,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000000201,MC_00000056,CL_0005,Meta,Recent Buyers - 25-44,Recent Buyers,active,207.65,value,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000000202,MC_00000056,CL_0005,Meta,Site Visitors - 25-44,Site Visitors,active,237.17,leads,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000000203,MC_00000057,CL_0005,Meta,Interest - 18-34,Interest,active,91.34,leads,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000000204,MC_00000057,CL_0005,Meta,Broad - 35+,Broad,active,105.81,traffic,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000000205,MC_00000057,CL_0005,Meta,Interest - Top States,Interest,active,80.90,purchases,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000000206,MC_00000058,CL_0005,Meta,Recent Buyers - 25-44,Recent Buyers,paused,171.75,value,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000207,MC_00000058,CL_0005,Meta,Broad - 25-44,Broad,active,175.41,value,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000000208,MC_00000059,CL_0005,Meta,Cart Abandoners - 25-44,Cart Abandoners,active,71.04,traffic,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000000209,MC_00000059,CL_0005,Meta,Site Visitors - 18-34,Site Visitors,paused,83.23,purchases,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000000210,MC_00000059,CL_0005,Meta,Interest - US,Interest,paused,73.68,value,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000000211,MC_00000059,CL_0005,Meta,Recent Buyers - US,Recent Buyers,active,86.20,value,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000000212,MC_00000059,CL_0005,Meta,Site Visitors - 25-44,Site Visitors,active,71.33,value,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000213,MC_00000060,CL_0005,Meta,Lookalike - Top States,Lookalike,active,68.73,leads,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000214,MC_00000060,CL_0005,Meta,Recent Buyers - 35+,Recent Buyers,active,80.94,value,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000215,MC_00000060,CL_0005,Meta,Cart Abandoners - 35+,Cart Abandoners,active,85.91,traffic,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000000216,MC_00000060,CL_0005,Meta,Cart Abandoners - 35+,Cart Abandoners,active,78.70,leads,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000000217,MC_00000061,CL_0005,Meta,Broad - 18-34,Broad,paused,138.44,value,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000218,MC_00000061,CL_0005,Meta,Cart Abandoners - Top States,Cart Abandoners,active,156.38,leads,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000219,MC_00000061,CL_0005,Meta,Cart Abandoners - 25-44,Cart Abandoners,active,170.45,value,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
MA_000000220,MC_00000062,CL_0005,Meta,Lookalike - 25-44,Lookalike,active,209.52,leads,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000221,MC_00000062,CL_0005,Meta,High LTV - 35+,High LTV,active,215.69,traffic,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000222,GC_00000063,CL_0005,Google,Recent Buyers - US,Recent Buyers,active,35.24,purchases,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000223,GC_00000063,CL_0005,Google,Cart Abandoners - 25-44,Cart Abandoners,active,46.30,purchases,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""email_converters_7d""}"
GA_000000224,GC_00000063,CL_0005,Google,Broad - Top States,Broad,active,50.83,leads,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""none""}"
GA_000000225,GC_00000063,CL_0005,Google,Interest - 35+,Interest,active,31.72,purchases,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000000226,GC_00000063,CL_0005,Google,High LTV - Top States,High LTV,active,28.73,purchases,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
GA_000000227,GC_00000064,CL_0005,Google,Cart Abandoners - 35+,Cart Abandoners,active,175.39,purchases,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""none""}"
GA_000000228,GC_00000064,CL_0005,Google,Broad - 35+,Broad,active,214.13,purchases,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000229,GC_00000064,CL_0005,Google,High LTV - US,High LTV,active,146.72,traffic,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000230,GC_00000065,CL_0005,Google,Lookalike - US,Lookalike,active,110.90,traffic,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
GA_000000231,GC_00000065,CL_0005,Google,Recent Buyers - Top States,Recent Buyers,active,73.04,value,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000000232,GC_00000066,CL_0005,Google,Lookalike - 35+,Lookalike,active,181.85,value,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
GA_000000233,GC_00000066,CL_0005,Google,Recent Buyers - US,Recent Buyers,paused,162.35,traffic,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
GA_000000234,GC_00000066,CL_0005,Google,Lookalike - 18-34,Lookalike,active,166.09,traffic,"{""geo"": ""Top 10 states"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000000235,MC_00000067,CL_0006,Meta,High LTV - 25-44,High LTV,active,573.57,value,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000236,MC_00000067,CL_0006,Meta,Interest - US,Interest,learning,378.17,leads,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000237,MC_00000067,CL_0006,Meta,Broad - Top States,Broad,active,340.45,purchases,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000000238,MC_00000068,CL_0006,Meta,Interest - 18-34,Interest,paused,100.54,value,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000000239,MC_00000068,CL_0006,Meta,High LTV - US,High LTV,active,98.38,value,"{""geo"": ""US+CA"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000000240,MC_00000068,CL_0006,Meta,Lookalike - US,Lookalike,active,142.06,leads,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000000241,MC_00000068,CL_0006,Meta,Lookalike - US,Lookalike,active,80.83,leads,"{""geo"": ""US"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000242,MC_00000069,CL_0006,Meta,Broad - Top States,Broad,active,146.67,purchases,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000000243,MC_00000069,CL_0006,Meta,Interest - Top States,Interest,learning,164.90,purchases,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000000244,MC_00000069,CL_0006,Meta,Site Visitors - 35+,Site Visitors,active,190.01,leads,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000000245,MC_00000069,CL_0006,Meta,Recent Buyers - Top States,Recent Buyers,active,131.25,traffic,"{""geo"": ""US+CA"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000246,MC_00000070,CL_0006,Meta,Cart Abandoners - 18-34,Cart Abandoners,paused,207.35,purchases,"{""geo"": ""English-speaking"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000000247,MC_00000070,CL_0006,Meta,Interest - US,Interest,active,299.75,traffic,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000000248,MC_00000070,CL_0006,Meta,Lookalike - US,Lookalike,active,222.62,purchases,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000249,MC_00000071,CL_0006,Meta,Recent Buyers - Top States,Recent Buyers,paused,215.35,traffic,"{""geo"": ""Top 10 states"", ""age"": ""18-45"", ""exclusions"": ""email_converters_7d""}"
MA_000000250,MC_00000071,CL_0006,Meta,Site Visitors - 18-34,Site Visitors,learning,153.19,purchases,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000000251,MC_00000071,CL_0006,Meta,Interest - 25-44,Interest,active,140.77,purchases,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000252,MC_00000072,CL_0006,Meta,High LTV - US,High LTV,learning,390.72,purchases,"{""geo"": ""Top 10 states"", ""age"": ""21-54"", ""exclusions"": ""none""}"
MA_000000253,MC_00000072,CL_0006,Meta,High LTV - 25-44,High LTV,paused,353.11,traffic,"{""geo"": ""US"", ""age"": ""25-64"", ""exclusions"": ""email_converters_7d""}"
MA_000000254,MC_00000072,CL_0006,Meta,Cart Abandoners - 25-44,Cart Abandoners,active,392.43,purchases,"{""geo"": ""US+CA"", ""age"": ""18-45"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000255,MC_00000073,CL_0006,Meta,Cart Abandoners - Top States,Cart Abandoners,active,161.95,purchases,"{""geo"": ""English-speaking"", ""age"": ""25-64"", ""exclusions"": ""none""}"
MA_000000256,MC_00000073,CL_0006,Meta,Broad - 18-34,Broad,active,250.28,traffic,"{""geo"": ""US"", ""age"": ""21-54"", ""exclusions"": ""recent_buyers_30d""}"
MA_000000257,MC_00000073,CL_0006,Meta,Lookalike - 18-34,Lookalike,active,245.94,value,"{""geo"": ""English-speaking"", ""age"": ""18-45"", ""exclusions"": ""none""}"
