edge_id,source_node_type,source_node_id,relationship,target_node_type,target_node_id,weight,evidence_count,last_updated_at
KG_000000000255,Client,CL_0036,owns_campaign,Campaign,GC_00000429,1.0000,1,2026-06-10 01:15:13
KG_000000000256,Client,CL_0016,owns_campaign,Campaign,MC_00000186,1.0000,1,2026-06-10 01:15:13
KG_000000000257,Client,CL_0021,owns_campaign,Campaign,GC_00000259,1.0000,1,2026-06-10 01:15:13
KG_000000000258,Client,CL_0018,owns_campaign,Campaign,GC_00000225,1.0000,1,2026-06-10 01:15:13
KG_000000000259,Client,CL_0008,owns_campaign,Campaign,MC_00000089,1.0000,1,2026-06-10 01:15:13
KG_000000000260,Client,CL_0015,owns_campaign,Campaign,GC_00000184,1.0000,1,2026-06-10 01:15:13
KG_000000000261,Client,CL_0016,owns_campaign,Campaign,MC_00000190,1.0000,1,2026-06-10 01:15:13
KG_000000000262,Client,CL_0044,owns_campaign,Campaign,MC_00000531,1.0000,1,2026-06-10 01:15:13
KG_000000000263,Client,CL_0002,owns_campaign,Campaign,GC_00000024,1.0000,1,2026-06-10 01:15:13
KG_000000000264,Client,CL_0055,owns_campaign,Campaign,GC_00000678,1.0000,1,2026-06-10 01:15:13
KG_000000000265,Client,CL_0047,owns_campaign,Campaign,GC_00000572,1.0000,1,2026-06-10 01:15:13
KG_000000000266,Client,CL_0059,owns_campaign,Campaign,GC_00000729,1.0000,1,2026-06-10 01:15:13
KG_000000000267,Client,CL_0060,owns_campaign,Campaign,MC_00000735,1.0000,1,2026-06-10 01:15:13
KG_000000000268,Client,CL_0052,owns_campaign,Campaign,MC_00000634,1.0000,1,2026-06-10 01:15:13
KG_000000000269,Client,CL_0016,owns_campaign,Campaign,GC_00000195,1.0000,1,2026-06-10 01:15:13
KG_000000000270,Client,CL_0008,owns_campaign,Campaign,MC_00000093,1.0000,1,2026-06-10 01:15:13
KG_000000000271,Client,CL_0048,owns_campaign,Campaign,MC_00000578,1.0000,1,2026-06-10 01:15:13
KG_000000000272,Client,CL_0032,owns_campaign,Campaign,GC_00000388,1.0000,1,2026-06-10 01:15:13
KG_000000000273,Client,CL_0007,owns_campaign,Campaign,MC_00000083,1.0000,1,2026-06-10 01:15:13
KG_000000000274,Client,CL_0048,owns_campaign,Campaign,MC_00000583,1.0000,1,2026-06-10 01:15:13
KG_000000000275,Client,CL_0053,owns_campaign,Campaign,GC_00000654,1.0000,1,2026-06-10 01:15:13
KG_000000000276,Client,CL_0046,owns_campaign,Campaign,MC_00000553,1.0000,1,2026-06-10 01:15:13
KG_000000000277,Client,CL_0054,owns_campaign,Campaign,GC_00000663,1.0000,1,2026-06-10 01:15:13
KG_000000000278,Client,CL_0049,owns_campaign,Campaign,MC_00000592,1.0000,1,2026-06-10 01:15:13
KG_000000000279,Client,CL_0020,owns_campaign,Campaign,MC_00000244,1.0000,1,2026-06-10 01:15:13
KG_000000000280,Client,CL_0030,owns_campaign,Campaign,MC_00000358,1.0000,1,2026-06-10 01:15:13
KG_000000000281,Client,CL_0026,owns_campaign,Campaign,GC_00000313,1.0000,1,2026-06-10 01:15:13
KG_000000000282,Client,CL_0050,owns_campaign,Campaign,MC_00000604,1.0000,1,2026-06-10 01:15:13
KG_000000000283,Client,CL_0014,owns_campaign,Campaign,GC_00000167,1.0000,1,2026-06-10 01:15:13
KG_000000000284,Client,CL_0003,owns_campaign,Campaign,GC_00000036,1.0000,1,2026-06-10 01:15:13
KG_000000000285,Client,CL_0035,owns_campaign,Campaign,GC_00000420,1.0000,1,2026-06-10 01:15:13
KG_000000000286,Client,CL_0046,owns_campaign,Campaign,MC_00000556,1.0000,1,2026-06-10 01:15:13
KG_000000000287,Client,CL_0034,owns_campaign,Campaign,MC_00000402,1.0000,1,2026-06-10 01:15:13
KG_000000000288,Client,CL_0046,owns_campaign,Campaign,MC_00000557,1.0000,1,2026-06-10 01:15:13
KG_000000000289,Client,CL_0004,owns_campaign,Campaign,MC_00000044,1.0000,1,2026-06-10 01:15:13
KG_000000000290,Client,CL_0052,owns_campaign,Campaign,GC_00000644,1.0000,1,2026-06-10 01:15:13
KG_000000000291,Client,CL_0046,owns_campaign,Campaign,GC_00000563,1.0000,1,2026-06-10 01:15:13
KG_000000000292,Client,CL_0054,owns_campaign,Campaign,GC_00000662,1.0000,1,2026-06-10 01:15:13
KG_000000000293,Client,CL_0003,owns_campaign,Campaign,MC_00000032,1.0000,1,2026-06-10 01:15:13
KG_000000000294,Client,CL_0004,owns_campaign,Campaign,GC_00000054,1.0000,1,2026-06-10 01:15:13
KG_000000000295,Client,CL_0011,owns_campaign,Campaign,GC_00000133,1.0000,1,2026-06-10 01:15:13
KG_000000000296,Client,CL_0003,owns_campaign,Campaign,GC_00000039,1.0000,1,2026-06-10 01:15:13
KG_000000000297,Client,CL_0047,owns_campaign,Campaign,MC_00000565,1.0000,1,2026-06-10 01:15:13
KG_000000000298,Client,CL_0012,owns_campaign,Campaign,GC_00000145,1.0000,1,2026-06-10 01:15:13
KG_000000000299,Client,CL_0046,owns_campaign,Campaign,MC_00000559,1.0000,1,2026-06-10 01:15:13
KG_000000000300,Client,CL_0004,owns_campaign,Campaign,MC_00000050,1.0000,1,2026-06-10 01:15:13
KG_000000000301,Client,CL_0001,owns_campaign,Campaign,GC_00000006,1.0000,1,2026-06-10 01:15:13
KG_000000000302,Client,CL_0004,owns_campaign,Campaign,MC_00000046,1.0000,1,2026-06-10 01:15:13
KG_000000000303,Client,CL_0016,owns_campaign,Campaign,GC_00000193,1.0000,1,2026-06-10 01:15:13
KG_000000000304,Client,CL_0005,owns_campaign,Campaign,MC_00000060,1.0000,1,2026-06-10 01:15:13
KG_000000000305,Client,CL_0029,owns_campaign,Campaign,MC_00000342,1.0000,1,2026-06-10 01:15:13
KG_000000000306,Client,CL_0034,owns_campaign,Campaign,GC_00000407,1.0000,1,2026-06-10 01:15:13
KG_000000000307,Client,CL_0052,owns_campaign,Campaign,MC_00000629,1.0000,1,2026-06-10 01:15:13
KG_000000000308,Client,CL_0002,owns_campaign,Campaign,GC_00000021,1.0000,1,2026-06-10 01:15:13
KG_000000000309,Client,CL_0031,owns_campaign,Campaign,MC_00000369,1.0000,1,2026-06-10 01:15:13
KG_000000000310,Client,CL_0036,owns_campaign,Campaign,MC_00000427,1.0000,1,2026-06-10 01:15:13
KG_000000000311,Client,CL_0022,owns_campaign,Campaign,GC_00000272,1.0000,1,2026-06-10 01:15:13
KG_000000000312,Client,CL_0031,owns_campaign,Campaign,GC_00000375,1.0000,1,2026-06-10 01:15:13
KG_000000000313,Client,CL_0012,owns_campaign,Campaign,GC_00000147,1.0000,1,2026-06-10 01:15:13
KG_000000000314,Client,CL_0003,owns_campaign,Campaign,MC_00000030,1.0000,1,2026-06-10 01:15:13
KG_000000000315,Client,CL_0029,owns_campaign,Campaign,MC_00000346,1.0000,1,2026-06-10 01:15:13
KG_000000000316,Client,CL_0006,owns_campaign,Campaign,GC_00000075,1.0000,1,2026-06-10 01:15:13
KG_000000000317,Client,CL_0022,owns_campaign,Campaign,MC_00000262,1.0000,1,2026-06-10 01:15:13
KG_000000000318,Client,CL_0041,owns_campaign,Campaign,GC_00000491,1.0000,1,2026-06-10 01:15:13
KG_000000000319,Client,CL_0038,owns_campaign,Campaign,MC_00000445,1.0000,1,2026-06-10 01:15:13
KG_000000000320,Client,CL_0016,owns_campaign,Campaign,MC_00000188,1.0000,1,2026-06-10 01:15:13
KG_000000000321,Client,CL_0025,owns_campaign,Campaign,GC_00000301,1.0000,1,2026-06-10 01:15:13
KG_000000000322,Client,CL_0026,owns_campaign,Campaign,MC_00000303,1.0000,1,2026-06-10 01:15:13
KG_000000000323,Client,CL_0030,owns_campaign,Campaign,GC_00000361,1.0000,1,2026-06-10 01:15:13
KG_000000000324,Client,CL_0027,owns_campaign,Campaign,GC_00000321,1.0000,1,2026-06-10 01:15:13
KG_000000000325,Client,CL_0036,owns_campaign,Campaign,MC_00000422,1.0000,1,2026-06-10 01:15:13
KG_000000000326,Client,CL_0036,owns_campaign,Campaign,MC_00000426,1.0000,1,2026-06-10 01:15:13
KG_000000000327,Client,CL_0059,owns_campaign,Campaign,MC_00000725,1.0000,1,2026-06-10 01:15:13
KG_000000000328,Client,CL_0004,owns_campaign,Campaign,GC_00000051,1.0000,1,2026-06-10 01:15:13
KG_000000000329,Client,CL_0034,owns_campaign,Campaign,GC_00000408,1.0000,1,2026-06-10 01:15:13
KG_000000000330,Client,CL_0036,owns_campaign,Campaign,MC_00000428,1.0000,1,2026-06-10 01:15:13
KG_000000000331,Client,CL_0034,owns_campaign,Campaign,MC_00000405,1.0000,1,2026-06-10 01:15:13
KG_000000000332,Client,CL_0043,owns_campaign,Campaign,GC_00000522,1.0000,1,2026-06-10 01:15:13
KG_000000000333,Client,CL_0030,owns_campaign,Campaign,MC_00000355,1.0000,1,2026-06-10 01:15:13
KG_000000000334,Client,CL_0004,owns_campaign,Campaign,MC_00000049,1.0000,1,2026-06-10 01:15:13
KG_000000000335,Client,CL_0027,owns_campaign,Campaign,GC_00000323,1.0000,1,2026-06-10 01:15:13
KG_000000000336,Client,CL_0002,owns_campaign,Campaign,GC_00000022,1.0000,1,2026-06-10 01:15:13
KG_000000000337,Client,CL_0040,owns_campaign,Campaign,GC_00000481,1.0000,1,2026-06-10 01:15:13
KG_000000000338,Client,CL_0002,owns_campaign,Campaign,MC_00000019,1.0000,1,2026-06-10 01:15:13
KG_000000000339,Client,CL_0020,owns_campaign,Campaign,GC_00000248,1.0000,1,2026-06-10 01:15:13
KG_000000000340,Client,CL_0039,owns_campaign,Campaign,GC_00000471,1.0000,1,2026-06-10 01:15:13
KG_000000000341,Client,CL_0029,owns_campaign,Campaign,GC_00000347,1.0000,1,2026-06-10 01:15:13
KG_000000000342,Client,CL_0011,owns_campaign,Campaign,MC_00000129,1.0000,1,2026-06-10 01:15:13
KG_000000000343,Client,CL_0009,owns_campaign,Campaign,MC_00000103,1.0000,1,2026-06-10 01:15:13
KG_000000000344,Client,CL_0044,owns_campaign,Campaign,GC_00000540,1.0000,1,2026-06-10 01:15:13
KG_000000000345,Client,CL_0055,owns_campaign,Campaign,GC_00000679,1.0000,1,2026-06-10 01:15:13
KG_000000000346,Client,CL_0016,owns_campaign,Campaign,MC_00000185,1.0000,1,2026-06-10 01:15:13
KG_000000000347,Client,CL_0038,owns_campaign,Campaign,GC_00000456,1.0000,1,2026-06-10 01:15:13
KG_000000000348,Client,CL_0027,owns_campaign,Campaign,MC_00000318,1.0000,1,2026-06-10 01:15:13
KG_000000000349,Client,CL_0042,owns_campaign,Campaign,GC_00000512,1.0000,1,2026-06-10 01:15:13
KG_000000000350,Client,CL_0019,owns_campaign,Campaign,MC_00000232,1.0000,1,2026-06-10 01:15:13
KG_000000000351,Client,CL_0006,owns_campaign,Campaign,GC_00000078,1.0000,1,2026-06-10 01:15:13
KG_000000000352,Client,CL_0023,owns_campaign,Campaign,MC_00000274,1.0000,1,2026-06-10 01:15:13
KG_000000000353,Client,CL_0022,owns_campaign,Campaign,GC_00000269,1.0000,1,2026-06-10 01:15:13
KG_000000000354,Client,CL_0043,owns_campaign,Campaign,GC_00000525,1.0000,1,2026-06-10 01:15:13
KG_000000000355,Client,CL_0024,owns_campaign,Campaign,GC_00000294,1.0000,1,2026-06-10 01:15:13
KG_000000000356,Client,CL_0041,owns_campaign,Campaign,GC_00000493,1.0000,1,2026-06-10 01:15:13
KG_000000000357,Client,CL_0036,owns_campaign,Campaign,MC_00000424,1.0000,1,2026-06-10 01:15:13
KG_000000000358,Client,CL_0006,owns_campaign,Campaign,MC_00000068,1.0000,1,2026-06-10 01:15:13
KG_000000000359,Client,CL_0038,owns_campaign,Campaign,MC_00000447,1.0000,1,2026-06-10 01:15:13
KG_000000000360,Client,CL_0041,owns_campaign,Campaign,MC_00000490,1.0000,1,2026-06-10 01:15:13
KG_000000000361,Client,CL_0051,owns_campaign,Campaign,GC_00000623,1.0000,1,2026-06-10 01:15:13
KG_000000000362,Client,CL_0039,owns_campaign,Campaign,MC_00000459,1.0000,1,2026-06-10 01:15:13
KG_000000000363,Client,CL_0014,owns_campaign,Campaign,GC_00000169,1.0000,1,2026-06-10 01:15:13
KG_000000000364,Client,CL_0005,owns_campaign,Campaign,GC_00000064,1.0000,1,2026-06-10 01:15:13
KG_000000000365,Client,CL_0021,owns_campaign,Campaign,MC_00000250,1.0000,1,2026-06-10 01:15:13
KG_000000000366,Client,CL_0018,owns_campaign,Campaign,MC_00000214,1.0000,1,2026-06-10 01:15:13
KG_000000000367,Client,CL_0039,owns_campaign,Campaign,GC_00000472,1.0000,1,2026-06-10 01:15:13
KG_000000000368,Client,CL_0021,owns_campaign,Campaign,GC_00000254,1.0000,1,2026-06-10 01:15:13
KG_000000000369,Client,CL_0009,owns_campaign,Campaign,GC_00000107,1.0000,1,2026-06-10 01:15:13
KG_000000000370,Client,CL_0046,owns_campaign,Campaign,GC_00000562,1.0000,1,2026-06-10 01:15:13
KG_000000000371,Client,CL_0018,owns_campaign,Campaign,GC_00000224,1.0000,1,2026-06-10 01:15:13
KG_000000000372,Client,CL_0057,owns_campaign,Campaign,MC_00000697,1.0000,1,2026-06-10 01:15:13
KG_000000000373,Client,CL_0018,owns_campaign,Campaign,GC_00000226,1.0000,1,2026-06-10 01:15:13
KG_000000000374,Client,CL_0019,owns_campaign,Campaign,GC_00000237,1.0000,1,2026-06-10 01:15:13
KG_000000000375,Client,CL_0022,owns_campaign,Campaign,GC_00000271,1.0000,1,2026-06-10 01:15:13
KG_000000000376,Client,CL_0060,owns_campaign,Campaign,GC_00000739,1.0000,1,2026-06-10 01:15:13
KG_000000000377,Client,CL_0029,owns_campaign,Campaign,MC_00000345,1.0000,1,2026-06-10 01:15:13
KG_000000000378,Client,CL_0036,owns_campaign,Campaign,GC_00000432,1.0000,1,2026-06-10 01:15:13
KG_000000000379,Client,CL_0011,owns_campaign,Campaign,MC_00000131,1.0000,1,2026-06-10 01:15:13
KG_000000000380,Client,CL_0040,owns_campaign,Campaign,MC_00000479,1.0000,1,2026-06-10 01:15:13
KG_000000000381,Client,CL_0017,owns_campaign,Campaign,GC_00000210,1.0000,1,2026-06-10 01:15:13
KG_000000000382,Client,CL_0046,owns_campaign,Campaign,GC_00000560,1.0000,1,2026-06-10 01:15:13
KG_000000000383,Client,CL_0038,owns_campaign,Campaign,MC_00000451,1.0000,1,2026-06-10 01:15:13
KG_000000000384,Client,CL_0054,owns_campaign,Campaign,MC_00000658,1.0000,1,2026-06-10 01:15:13
KG_000000000385,Client,CL_0039,owns_campaign,Campaign,GC_00000469,1.0000,1,2026-06-10 01:15:13
KG_000000000386,Client,CL_0001,owns_campaign,Campaign,GC_00000009,1.0000,1,2026-06-10 01:15:13
KG_000000000387,Client,CL_0042,owns_campaign,Campaign,MC_00000498,1.0000,1,2026-06-10 01:15:13
KG_000000000388,Client,CL_0027,owns_campaign,Campaign,GC_00000322,1.0000,1,2026-06-10 01:15:13
KG_000000000389,Client,CL_0037,owns_campaign,Campaign,MC_00000436,1.0000,1,2026-06-10 01:15:13
KG_000000000390,Client,CL_0044,owns_campaign,Campaign,MC_00000526,1.0000,1,2026-06-10 01:15:13
KG_000000000391,Client,CL_0022,owns_campaign,Campaign,GC_00000267,1.0000,1,2026-06-10 01:15:13
KG_000000000392,Client,CL_0025,owns_campaign,Campaign,GC_00000302,1.0000,1,2026-06-10 01:15:13
KG_000000000393,Client,CL_0042,owns_campaign,Campaign,MC_00000500,1.0000,1,2026-06-10 01:15:13
KG_000000000394,Client,CL_0040,owns_campaign,Campaign,GC_00000485,1.0000,1,2026-06-10 01:15:13
KG_000000000395,Client,CL_0029,owns_campaign,Campaign,GC_00000352,1.0000,1,2026-06-10 01:15:13
KG_000000000396,Client,CL_0028,owns_campaign,Campaign,MC_00000326,1.0000,1,2026-06-10 01:15:13
KG_000000000397,Client,CL_0044,owns_campaign,Campaign,GC_00000539,1.0000,1,2026-06-10 01:15:13
KG_000000000398,Client,CL_0013,owns_campaign,Campaign,MC_00000154,1.0000,1,2026-06-10 01:15:13
KG_000000000399,Client,CL_0032,owns_campaign,Campaign,GC_00000387,1.0000,1,2026-06-10 01:15:13
KG_000000000400,Client,CL_0012,owns_campaign,Campaign,MC_00000139,1.0000,1,2026-06-10 01:15:13
KG_000000000401,Client,CL_0053,owns_campaign,Campaign,GC_00000652,1.0000,1,2026-06-10 01:15:13
KG_000000000402,Client,CL_0034,owns_campaign,Campaign,MC_00000403,1.0000,1,2026-06-10 01:15:13
KG_000000000403,Client,CL_0004,owns_campaign,Campaign,GC_00000055,1.0000,1,2026-06-10 01:15:13
KG_000000000404,Client,CL_0058,owns_campaign,Campaign,GC_00000714,1.0000,1,2026-06-10 01:15:13
KG_000000000405,Client,CL_0042,owns_campaign,Campaign,GC_00000511,1.0000,1,2026-06-10 01:15:13
KG_000000000406,Client,CL_0038,owns_campaign,Campaign,GC_00000452,1.0000,1,2026-06-10 01:15:13
KG_000000000407,Client,CL_0011,owns_campaign,Campaign,GC_00000132,1.0000,1,2026-06-10 01:15:13
KG_000000000408,Client,CL_0010,owns_campaign,Campaign,MC_00000115,1.0000,1,2026-06-10 01:15:13
KG_000000000409,Client,CL_0036,owns_campaign,Campaign,GC_00000430,1.0000,1,2026-06-10 01:15:13
KG_000000000410,Client,CL_0051,owns_campaign,Campaign,GC_00000624,1.0000,1,2026-06-10 01:15:13
KG_000000000411,Client,CL_0051,owns_campaign,Campaign,MC_00000615,1.0000,1,2026-06-10 01:15:13
KG_000000000412,Client,CL_0047,owns_campaign,Campaign,MC_00000566,1.0000,1,2026-06-10 01:15:13
KG_000000000413,Client,CL_0006,owns_campaign,Campaign,MC_00000070,1.0000,1,2026-06-10 01:15:13
KG_000000000414,Client,CL_0056,owns_campaign,Campaign,GC_00000688,1.0000,1,2026-06-10 01:15:13
KG_000000000415,Client,CL_0059,owns_campaign,Campaign,MC_00000718,1.0000,1,2026-06-10 01:15:13
KG_000000000416,Client,CL_0018,owns_campaign,Campaign,GC_00000221,1.0000,1,2026-06-10 01:15:13
KG_000000000417,Client,CL_0010,owns_campaign,Campaign,MC_00000120,1.0000,1,2026-06-10 01:15:13
KG_000000000418,Client,CL_0013,owns_campaign,Campaign,GC_00000156,1.0000,1,2026-06-10 01:15:13
KG_000000000419,Client,CL_0009,owns_campaign,Campaign,MC_00000102,1.0000,1,2026-06-10 01:15:13
KG_000000000420,Client,CL_0006,owns_campaign,Campaign,GC_00000077,1.0000,1,2026-06-10 01:15:13
KG_000000000421,Client,CL_0050,owns_campaign,Campaign,MC_00000606,1.0000,1,2026-06-10 01:15:13
KG_000000000422,Client,CL_0038,owns_campaign,Campaign,MC_00000448,1.0000,1,2026-06-10 01:15:13
KG_000000000423,Client,CL_0050,owns_campaign,Campaign,GC_00000612,1.0000,1,2026-06-10 01:15:13
KG_000000000424,Client,CL_0050,owns_campaign,Campaign,GC_00000611,1.0000,1,2026-06-10 01:15:13
KG_000000000425,Client,CL_0045,owns_campaign,Campaign,MC_00000544,1.0000,1,2026-06-10 01:15:13
KG_000000000426,Client,CL_0016,owns_campaign,Campaign,GC_00000196,1.0000,1,2026-06-10 01:15:13
KG_000000000427,Client,CL_0055,owns_campaign,Campaign,MC_00000668,1.0000,1,2026-06-10 01:15:13
KG_000000000428,Client,CL_0059,owns_campaign,Campaign,GC_00000727,1.0000,1,2026-06-10 01:15:13
KG_000000000429,Client,CL_0047,owns_campaign,Campaign,MC_00000567,1.0000,1,2026-06-10 01:15:13
KG_000000000430,Client,CL_0051,owns_campaign,Campaign,GC_00000626,1.0000,1,2026-06-10 01:15:13
KG_000000000431,Client,CL_0038,owns_campaign,Campaign,GC_00000457,1.0000,1,2026-06-10 01:15:13
KG_000000000432,Client,CL_0025,owns_campaign,Campaign,GC_00000299,1.0000,1,2026-06-10 01:15:13
KG_000000000433,Client,CL_0004,owns_campaign,Campaign,MC_00000045,1.0000,1,2026-06-10 01:15:13
KG_000000000434,Client,CL_0008,owns_campaign,Campaign,MC_00000095,1.0000,1,2026-06-10 01:15:13
KG_000000000435,Client,CL_0017,owns_campaign,Campaign,GC_00000205,1.0000,1,2026-06-10 01:15:13
KG_000000000436,Client,CL_0018,owns_campaign,Campaign,GC_00000222,1.0000,1,2026-06-10 01:15:13
KG_000000000437,Client,CL_0034,owns_campaign,Campaign,GC_00000409,1.0000,1,2026-06-10 01:15:13
KG_000000000438,Client,CL_0057,owns_campaign,Campaign,GC_00000702,1.0000,1,2026-06-10 01:15:13
KG_000000000439,Client,CL_0007,owns_campaign,Campaign,MC_00000084,1.0000,1,2026-06-10 01:15:13
KG_000000000440,Client,CL_0022,owns_campaign,Campaign,MC_00000263,1.0000,1,2026-06-10 01:15:13
KG_000000000441,Client,CL_0002,owns_campaign,Campaign,MC_00000015,1.0000,1,2026-06-10 01:15:13
KG_000000000442,Client,CL_0012,owns_campaign,Campaign,GC_00000148,1.0000,1,2026-06-10 01:15:13
KG_000000000443,Client,CL_0012,owns_campaign,Campaign,MC_00000142,1.0000,1,2026-06-10 01:15:13
KG_000000000444,Client,CL_0005,owns_campaign,Campaign,MC_00000058,1.0000,1,2026-06-10 01:15:13
KG_000000000445,Client,CL_0018,owns_campaign,Campaign,MC_00000212,1.0000,1,2026-06-10 01:15:13
KG_000000000446,Client,CL_0001,owns_campaign,Campaign,MC_00000001,1.0000,1,2026-06-10 01:15:13
KG_000000000447,Client,CL_0028,owns_campaign,Campaign,MC_00000324,1.0000,1,2026-06-10 01:15:13
KG_000000000448,Client,CL_0020,owns_campaign,Campaign,MC_00000242,1.0000,1,2026-06-10 01:15:13
KG_000000000449,Client,CL_0018,owns_campaign,Campaign,MC_00000213,1.0000,1,2026-06-10 01:15:13
KG_000000000450,Client,CL_0048,owns_campaign,Campaign,MC_00000580,1.0000,1,2026-06-10 01:15:13
KG_000000000451,Client,CL_0026,owns_campaign,Campaign,MC_00000308,1.0000,1,2026-06-10 01:15:13
KG_000000000452,Client,CL_0044,owns_campaign,Campaign,MC_00000530,1.0000,1,2026-06-10 01:15:13
KG_000000000453,Client,CL_0010,owns_campaign,Campaign,GC_00000125,1.0000,1,2026-06-10 01:15:13
KG_000000000454,Client,CL_0002,owns_campaign,Campaign,MC_00000017,1.0000,1,2026-06-10 01:15:13
KG_000000000455,Client,CL_0033,owns_campaign,Campaign,MC_00000391,1.0000,1,2026-06-10 01:15:13
KG_000000000456,Client,CL_0027,owns_campaign,Campaign,GC_00000319,1.0000,1,2026-06-10 01:15:13
KG_000000000457,Client,CL_0008,owns_campaign,Campaign,GC_00000099,1.0000,1,2026-06-10 01:15:13
KG_000000000458,Client,CL_0018,owns_campaign,Campaign,MC_00000217,1.0000,1,2026-06-10 01:15:13
KG_000000000459,Client,CL_0028,owns_campaign,Campaign,GC_00000331,1.0000,1,2026-06-10 01:15:13
KG_000000000460,Client,CL_0034,owns_campaign,Campaign,GC_00000410,1.0000,1,2026-06-10 01:15:13
KG_000000000461,Client,CL_0022,owns_campaign,Campaign,MC_00000265,1.0000,1,2026-06-10 01:15:13
KG_000000000462,Client,CL_0048,owns_campaign,Campaign,MC_00000581,1.0000,1,2026-06-10 01:15:13
KG_000000000463,Client,CL_0020,owns_campaign,Campaign,MC_00000243,1.0000,1,2026-06-10 01:15:13
KG_000000000464,Client,CL_0054,owns_campaign,Campaign,GC_00000664,1.0000,1,2026-06-10 01:15:13
KG_000000000465,Client,CL_0024,owns_campaign,Campaign,MC_00000287,1.0000,1,2026-06-10 01:15:13
KG_000000000466,Client,CL_0008,owns_campaign,Campaign,GC_00000100,1.0000,1,2026-06-10 01:15:13
KG_000000000467,Client,CL_0059,owns_campaign,Campaign,MC_00000722,1.0000,1,2026-06-10 01:15:13
KG_000000000468,Client,CL_0004,owns_campaign,Campaign,GC_00000052,1.0000,1,2026-06-10 01:15:13
KG_000000000469,Client,CL_0012,owns_campaign,Campaign,GC_00000150,1.0000,1,2026-06-10 01:15:13
KG_000000000470,Client,CL_0042,owns_campaign,Campaign,GC_00000506,1.0000,1,2026-06-10 01:15:13
KG_000000000471,Client,CL_0020,owns_campaign,Campaign,GC_00000245,1.0000,1,2026-06-10 01:15:13
KG_000000000472,Client,CL_0047,owns_campaign,Campaign,GC_00000573,1.0000,1,2026-06-10 01:15:13
KG_000000000473,Client,CL_0041,owns_campaign,Campaign,GC_00000496,1.0000,1,2026-06-10 01:15:13
KG_000000000474,Client,CL_0048,owns_campaign,Campaign,MC_00000576,1.0000,1,2026-06-10 01:15:13
